SPEAKER_01	???
E0018_00_037_a_21	Also gut. Wir gehen zusammen. Aber bitte ruhe dich zuerst ein wenig aus.
E0018_00_037_a_22	Ich danke dir.
E0018_00_037_a_23	Die Weißmagierin (ROZA) hat sich der Gruppe angeschlossen!
E0018_00_037_a_24	In dieser Nacht ...
E0018_01_032_a_01	...
E0018_01_032_a_02	Anna, ich vermisse dich so sehr ...
E0018_01_032_a_03	Ahhh!
E0018_01_032_b_01	(GILBART).
E0018_01_032_b_02	A-Anna!
E0018_01_032_b_03	Du musst kämpfen, (GILBART).
E0018_01_032_b_04	Du musst an dich glauben.
E0018_01_032_b_05	Anna ...
E0018_01_032_b_06	Aaarrrgh!
E0018_02_032_a_01	Anna?! Geh nicht!
E0018_02_032_a_02	Ich muss diese Welt verlassen und an einen besseren Ort reisen.
E0018_02_032_a_03	Nein! Geh nicht! Ich kann ohne dich nicht leben!
E0018_02_032_a_04	Golbez darf die Kristalle nicht bekommen. Du musst für dein Volk kämpfen!<P>\nPass auf es auf, so wie du auf mich aufgepasst hast.
E0018_02_032_a_05	Ja, das werde ich! Ich werde kämpfen!<P>\nAber wie kann ich diesen Golbez aufhalten? Was soll ich bloß tun?
E0018_03_037_a_01	Fertig zum Aufbruch!
E0127_00_032_a_01	Ich möchte nach Damcyan gehen und Tänzerin werden, aber der Wasserweg ist voller Monster ...<P>\nIch übe aber trotzdem immer fleißig. Guck doch mal!
N102_C01_032_04_01	Im Norden liegt Burg Damcyan, die über die gesamte Wüste herrscht.<P>\nIch habe gehört, dass der Prinz von Damcyan von großer Schönheit ist und eine wundervolle Stimme besitzt.
N103_C01_032_03_01	Wenn Ihr mit dem kleinen Mädchen reist, rate ich Euch, sie in der hinteren Reihen zu platzieren.
N114_C02_032_02_01	Ich habe gehört, dass ein Fräulein aus Baron am Rande der Stadt zusammengebrochen ist.<P>\nSie ruht in einem Haus hier bei uns.
N103_C02_032_06_01	Anna verliebte sich unsterblich in einen jungen Mann. Aber sie verließ die Stadt, weil der Weise (TELLA) dagegen war.
N106_C01_032_05_01	Der Unterirdische Wasserweg liegt nordöstlich von hier. Aber er ist gefährlich.<P>\nMan hat dort acht Wasserschlangen gesichtet.
N102_C02_032_01_01	Dies ist Kaipo, die Oase von Damcyan.
N105_C00_034_02_01	Ich kann es nicht fassen, dass Anna weggelaufen ist. Sie und ihr Vater (TELLA) waren sich sehr nahe.
N103_C00_035_03_01	Hallo! Wir bekommen heutzutage selten Besuch, wegen der ganzen Monster, die hier herumlaufen.
N114_C02_035_02_01	Ich würde gern zur Höhle des Ameisenlöwen östlich von Damcyan gehen. Die Schätze dort sollen unermesslich sein!<P>\nZu schade, dass es nur der Königsfamilie erlaubt ist, sie zu betreten.
N110_C01_035_01_01	Ich bin ein reisender Gelehrter.<P>\nIch möchte nach Fabul reisen, das östlich von hier liegt, um meine Studien fortzusetzen.<P>\nAber ein alter Mann auf dem Wasserweg lässt mich nicht passieren!
N999_C03_035_01_01	»Löscht Euren Durst mit einem erfrischenden Kaipo-Punch!«
N105_C01_037_01_01	Wir haben ein Mädchen aus Baron ohnmächtig außerhalb der Stadtmauern gefunden.<P>\nDas arme Ding leidet zu allem Unglück an Wüstenfieber!<P>\nEs murmelt immerzu den gleichen Namen vor sich hin: (CECIL).
N105_C01_037_01_02	Ihr müsst (CECIL) sein. Ihr solltet gut auf das Mädchen achtgeben. Sie scheint Euch sehr zugetan zu sein.
N104_C02_037_02_01	Um das Wüstenfieber zu heilen, benötigt man einen seltenen Edelstein, der Sandrubin heißt.<P>\nLeider findet man ihn nur in der Höhle des gefährlichen Ameisenlöwen.
N104_C02_037_02_02	Unsere gemeinsame Zeit war nur kurz, aber du bist wie eine Tochter für mich geworden, (ROZA). Wisse, dass du hier immer herzlich willkommen bist.
P003_C00_037_03_01	...<P>\n(CECIL) ...<P>\n(CECIL), du darfst nicht sterben!
N999_C02_037_04_01	»Der Sandrubin: Das Wundermittel gegen Wüstenfieber«
E0011_00_136_a_01	Ist das ...? Ja, ein dunkles Schwert!<P>\nDunkelritter, Ihr müsst mir helfen!
E0011_00_136_a_02	Was ist passiert?
E0011_00_136_a_03	Ich muss mich nach Damcyan begeben und meine Tochter zurückholen. Sie ist auf einen Barden reingefallen! Wir müssen uns beeilen, denn ich ahne Schreckliches!
E0011_00_136_a_04	Ihr müsst der Weise (TELLA) sein!
E0011_00_136_a_05	Der bin ich ...<P>\nUnd dieses Mädchen scheint eine Beschwörerin zu sein! Fabelhaft! Dann kann auch sie uns helfen.<P>\nIn der Tiefe des Sees lauert ein Ungeheuer. Diesem Teufel kann auch Magie nichts anhaben. Aber zusammen können wir es besiegen, und dann kann ich endlich meine Tochter retten!
E0011_00_136_a_06	Auch wir sind auf dem Weg nach Damcyan.
E0011_00_136_a_07	Dann lasst uns geschwind aufbrechen!
E0011_00_136_a_08	Der Weise (TELLA) hat sich der Gruppe angeschlossen!
E0012_00_166_a_01	Wir werden uns hier ausruhen.
E0012_00_166_a_02	Dieses magische Feld hält Monster fern. Man kann hier seinen Fortschritt festhalten und ein Zelt oder eine Hütte benutzen.<P>\nLasst uns mein Zelt verwenden, um uns zu erholen und uns auf den nahenden Kampf vorzubereiten.
E0012_01_349_a_01	Das Mädchen schläft bereits. Sie muss sehr müde sein. Wer ist sie?
E0012_01_349_a_02	Eine Beschwörerin aus dem Dorf Nebel.
E0012_01_349_a_03	Sie hat großes Talent. Mit guter Führung wird sie viele Zauber erlernen können.<P>\nSieh sie dir an. So ein hübsches Gesicht. Sie erinnert mich an Anna in ihrem Alter ...
E0012_01_349_a_04	Wer ist Anna?
E0012_01_349_a_05	Meine Tochter. Sie ist mit einem Barden nach Damcyan durchgebrannt ...<P>\nWeil ich ihnen jegliche Verbindung untersagte.
E0012_01_349_a_06	Was führt dich nach Damcyan?
E0012_01_349_a_07	Eine Freundin von mir leidet an Wüstenfieber.
E0012_01_349_a_08	Ah. Du bist auf der Suche nach dem Sandrubin. Das wird nicht einfach.
E0012_01_349_a_09	Erzähle mir mehr über das Monster, auf das wir treffen werden.
E0012_01_349_a_10	Eine bösartige Kreatur mit acht riesigen Armen.<P>\nWir müssen sie erlegen und Damcyan erreichen, und zwar schnell. Denn ich habe ein ungutes Gefühl ...
E0012_02_166_a_01	Fertig zum Aufbruch!
E0080_00_169_a_01	Hier geht es nach draußen. Das Monster befindet sich in der folgenden Höhle.<P>\nBenutze im Freien ein Zelt, wenn es nötig ist.
E0013_00_170_a_01	Es ist dort unten!
E0014_00_172_a_01	Da ist das Biest!
E0014_00_172_a_02	VORSICHT!
E0014_00_172_b_01	Ausgezeichnet!
E0014_00_172_b_02	Er wird schwächer!
E0014_01_172_a_01	Kommt! Damcyan liegt hinter diesem Wasserfall!
P001_C00_170_02_01	Die Strömung ist zu stark!
P006_C00_136_02_01	Was macht ihr hier?! In dieser Höhle wimmelt es nur so von Monstern!<P>\nKehrt nach Kaipo zurück! Und zwar husch, husch!
E0016_00_041_a_01	Ist das ...? Ja! Es ist Anna!
E0016_00_041_a_02	Du! Du bist dieser Barde! Wegen dir ist Anna weggelaufen!
E0016_00_041_a_03	...!?
E0016_00_041_b_01	Du Schnösel von einem Barden!
E0016_00_041_b_02	Nicht! Haltet ein!
E0016_00_041_b_03	Stirb!
E0016_00_041_b_04	B-Bitte! Hört doch zu!
E0016_00_041_b_05	Halt den Mund!
E0016_00_041_b_06	Vergebt mir! Bitte!
E0016_00_041_b_07	Nimm das!
E0016_00_041_b_08	Argh!
E0016_00_041_b_09	Vater! Halt ein!
E0016_01_041_a_01	Oh, Anna! Ich bin so froh, dich wiederzusehen!
E0016_01_041_a_02	Vater, (GILBART) ist der Prinz von Damcyan.<P>\nVergib mir, dass ich weggelaufen bin … aber ich liebe ihn.<P>\nDoch ich wusste auch, dass ich ohne deinen Segen nie glücklich werden würde. Ich wollte gerade nach Hause zurückkehren, als ...
E0016_01_041_a_03	Wir wurden von Golbez und den Rotschwingen aus Baron angegriffen.
E0016_01_041_a_04	Ich habe noch nie von einem Golbez gehört. Wer ist das?
E0016_01_041_a_05	Ich weiß es nicht. Ich kann nur sagen, dass er mächtig ist.
E0016_01_041_a_06	Aber warum haben sie Damcyan angegriffen?
E0016_01_041_a_07	Sie wollten den Kristall und verschonten niemanden.<P>\nMeine Mutter und mein Vater starben ... und Anna wurde tödlich getroffen, als sie mich vor ihren Pfeilen schützen wollte.
E0016_01_041_a_08	Du liebst ihn so sehr, dass er dir dein Leben wert war?
E0016_01_041_a_09	Vater ... vergib mir ...<P>\n(GILBART) ... ich liebe dich ...
E0016_01_041_a_10	Anna!
E0016_01_041_a_11	Anna?! Anna!
E0016_01_041_a_12	Verdammt sollst du sein, Golbez!<P>\nWer ist das überhaupt? Was weißt du über ihn?!
E0016_01_041_a_13	Eines Tages kam er nach Baron und wurde der Anführer der Rotschwingen.<P>\nEr ... *schluchz* ... Er führt sie bei ihrer Mission, die Kristalle zu rauben ...<P>\n*Schnupf*
E0016_01_041_a_14	Hör auf zu heulen! Das macht Anna auch nicht wieder lebendig!<P>\nGolbez aus Baron ... Ich werde ihn mit meinen eigenen Händen zur Strecke bringen!
E0016_01_041_a_15	(TELLA), warte! Alleine schaffst du das nicht!
E0016_01_041_a_16	Und ob! Ich werde Golbez töten. Ich ganz allein.<P>\nIch brauche deine Hilfe nicht. Ich brauche überhaupt keine Hilfe!
E0016_01_041_a_17	(TELLA) hat die Gruppe verlassen.
E0016_01_041_a_18	Anna! *Schluchz*
E0016_01_041_a_19	Hör auf zu weinen!
E0016_01_041_a_20	Du bist erwachsen! Erwachsene weinen nicht!<P>\nIch habe meine Mutter verloren, aber ich werde auch nicht mehr weinen.
E0016_01_041_a_21	(RYDIA) ...
E0016_01_041_a_22	Das ist mir egal. Lasst mich in Ruhe!<P>\nIch bleibe hier bei Anna. Ich werde niemals von ihrer Seite weichen.
E0016_01_041_a_23	Genug!<P>\nIhr seid jetzt der rechtmäßige König von Damcyan, also benehmt Euch auch so!<P>\nDas seid Ihr Euren Untertanen schuldig. Und Anna ebenfalls.<P>\nEure Majestät, ich heiße (CECIL) und ich brauche Eure Hilfe.
E0016_01_041_a_24	Was sollte ich für euch tun können?
E0016_01_041_a_25	Meine Freundin in Kaipo leidet an Wüstenfieber.<P>\nIch muss den Sandrubin finden, um sie zu retten.<P>\nKönnt Ihr mir helfen?
E0016_01_041_a_26	... Wie heißt sie?
E0016_01_041_a_27	(ROZA).
E0016_01_041_a_28	Es liegt Euch viel an ihr, nicht wahr? So wie mir an Anna ...
E0016_01_041_a_29	Ihr könnt den Sandrubin in der Höhle des Ameisenlöwen finden. Sie liegt östlich von hier.<P>\nDer Rubin entsteht aus der Flüssigkeit, die der Ameisenlöwe beim Eierlegen absondert.<P>\nWir können die Untiefen mit meinem Luftkissenboot durchqueren, um zur Höhle zu gelangen. Wenn wir den Sandrubin haben, erreichen wir Kaipo auf selbem Wege.
E0016_01_041_a_30	Lasst uns aufbrechen.
E0016_01_041_a_31	Prinz (GILBART) hat sich der Gruppe angeschlossen!
E0016_01_041_a_32	Adieu, Anna ...
N102_C02_041_06_01	Wir sind die einzigen Überlebenden. Vielleicht sollten wir nach Kaipo fliehen.<P>\nWenn wir doch nur ein Luftkissenboot hätten, das uns die Untiefen im Westen überqueren ließe ...
N102_C02_041_07_01	Ich wollte über den Berg Hobbs nach Fabul reisen, aber der Pfad wird von einer Eiswand versperrt.
N102_C02_042_01_01	Meine Augen! Ich kann nichts mehr sehen! Wer ist da? Lass sie ... nicht die Schätze mitnehmen!
N102_C02_038_01_01	...
N102_C02_039_01_01	Sie haben ... den Kristall gestohlen!
N102_C02_039_02_01	Der Angriff ... war grauenvoll ...
N102_C02_040_02_01	...
N102_C02_040_03_01	Der Angriff ... war grauenvoll ...
N102_C02_040_01_01	Die Heilurnen ... oben ... Ich muss ...
E0017_00_177_a_01	Hier legt der Ameisenlöwe seine Eier ab.
E0017_00_177_a_02	Igitt!
E0017_00_177_a_03	Keine Angst. Ameisenlöwen sind friedliebende Tiere. Sie greifen niemanden an.<P>\nHier, ich zeige es euch, indem ich den Sandrubin nehme ...
E0017_00_177_a_04	Aaargh!!!
E0017_00_177_a_05	Los! Wir müssen ihm helfen!
E0017_01_177_a_01	Den Sandrubin erhalten!
E0017_01_177_a_02	Wie konnte das passieren? Sie waren sonst immer völlig harmlos ...
E0017_01_177_a_03	Die Zahl der Monster nimmt mit raschem Tempo zu und ihr Verhalten ändert sich.<P>\nVielleicht ist das eine Art Zeichen ...
E0017_01_177_a_04	Kommt schon! Lasst uns (ROZA) heilen!
E0017_01_177_a_05	Du hast recht! Auf geht’s!
E0019_00_178_a_01	(RYDIA), kannst du bitte versuchen, den Zauber Feuer zu sprechen?
E0019_00_178_a_02	...
E0019_00_178_a_03	Stimmt was nicht?
E0019_00_178_a_04	Versuch es einfach. Ich weiß, dass du es kannst.
E0019_00_178_a_05	Nein.
E0019_00_178_a_06	...?
E0019_00_178_a_07	Ich ... ich hasse Feuer!
E0019_00_178_a_08	Das ist nur verständlich ... Ihr Dorf wurde durch ein Feuer zerstört ...
E0019_00_178_a_09	(RYDIA), nur du kannst das Eis schmelzen.
E0019_00_178_a_10	...
E0019_00_178_a_11	Wenn wir nicht nach Fabul kommen, werden noch mehr Menschen sterben.<P>\nBitte, (RYDIA), du musst jetzt tapfer sein!
E0019_00_178_a_12	(Tapfer sein ...)
E0019_00_178_a_13	Bitte, (RYDIA)!
E0019_00_178_a_14	Wir brauchen dich!
E0019_00_178_a_15	...
E0019_00_178_a_16	...
E0019_00_178_a_17	Feuer!
E0019_00_178_a_18	(RYDIA) hat den Zauber »Feuer« gelernt!
E0019_00_178_a_19	(RYDIA), das war großartig!
E0019_00_178_a_20	Hihi!
E0019_00_178_a_21	Ich wusste, dass du es schaffst!
E0019_00_178_a_22	Danke, (RYDIA).
N999_C06_178_02_01	Der Pfad wird durch eine dicke Eiswand versperrt.
E0020_00_180_a_01	Was geht hier vor?
E0020_00_180_a_02	Diese Kleidung ... Das muss ein Mönch aus Fabul sein.
E0020_00_180_a_03	Hiiija!
E0020_00_180_a_04	Hiiija!
E0020_01_180_a_01	Du meine Güte! Das ist keine gewöhnliche Bombe!
E0020_01_180_a_02	Wir müssen ihm helfen!
E0020_01_180_b_01	E-X-P-L-O-S-I-O-N-!
E0020_02_180_a_01	Ich danke euch. Ich bin (YANG), der Hohe Mönch von Fabul.<P>\nIch kam mit meinen Männern hierher, um zu trainieren, doch sie wurden alle getötet ...<P>\nSie waren die besten Mönche, die Fabul jemals hatte ...
E0020_02_180_a_02	Ich bin (CECIL). Wir bringen wichtige Neuigkeiten nach Fabul.
E0020_02_180_a_03	Ein Bösewicht namens Golbez missbraucht Barons Macht, um sämtliche Kristalle der Welt an sich zu reißen.
E0020_02_180_a_04	Dann gelüstet es ihn auch nach unserem Windkristall.
E0020_02_180_a_05	Ohne Zweifel. Den Kristall von Damcyan hat er bereits in seinen Fängen.
E0020_02_180_a_06	Und Fabul hat er vermutlich als Nächstes im Visier.
E0020_02_180_a_07	Dann ist es schlecht um uns bestellt. Im Schloss befinden sich nur Schüler.<P>\nSie haben Barons Übermacht nichts entgegenzusetzen.
E0020_02_180_a_08	Ich nehme an, dass Golbez die Monster geschickt hat, die deine Männer getötet haben.<P>\nUnd beinahe auch dich ...
E0020_02_180_a_09	Dann steht sein Angriff sicher kurz bevor. Ich muss gehen.
E0020_02_180_a_10	Wir werden dich nach Fabul begleiten. Wir möchten dir helfen.
E0020_02_180_a_11	Ich danke euch. Aber mit dieser Sache habt ihr nichts zu tun.
E0020_02_180_a_12	Doch, das haben wir.
E0020_02_180_a_13	Ich bin der Prinz von Damcyan.
E0020_02_180_a_14	(ROZA) und ich sind Bürger Barons und dieses Mädchen ist eines der vielen Opfer der Angriffe unseres Königreiches ...<P>\nDie ich persönlich geleitet habe ...
E0020_02_180_a_15	...
E0020_02_180_a_16	Ich verstehe ... Dann nehme ich euer Angebot dankend an.
E0020_02_180_a_17	Lasst uns aufbrechen. Wir haben nicht viel Zeit.
E0020_02_180_a_18	Fabul liegt östlich dieser Berge.
E0020_02_180_a_19	Der Mönch (YANG) hat sich der Gruppe angeschlossen!
E0021_00_047_a_01	(YANG), endlich.
E0021_00_047_a_02	Majestät, wir müssen uns auf einen Kampf einstellen.<P>\nBaron wird uns angreifen, um unseren Kristall zu stehlen.
E0021_00_047_a_03	Woher weißt du das?
E0021_00_047_a_04	Dies sind zwei Bürger aus Baron. Sie sind gekommen, um uns zu warnen.
E0021_00_047_a_05	Und die anderen?
E0021_00_047_a_06	Eure Majestät, wir haben wenig Zeit. Die Verteidigung der Burg muss sofort verstärkt werden.
E0021_00_047_a_07	(YANG), können wir dem Dunkelritter und seinen Gefährten vertrauen?
E0021_00_047_a_08	Ich denke schon. Sie haben ihr Leben riskiert, um mir zu helfen.
E0021_00_047_a_09	Wir müssen uns beeilen!
E0021_00_047_a_10	Bitte!
E0021_00_047_a_11	Es ist mir eine Ehre, Euch wiederzusehen.
E0021_00_047_a_12	Prinz (GILBART)!
E0021_00_047_a_13	Majestät, Baron hat Damcyan überrannt und den Kristall gestohlen.<P>\nViele sind gestorben, auch meine Eltern. Diese Tragödie darf sich nicht wiederholen!
E0021_00_047_a_14	Vergebt mir meinen Argwohn. (YANG), bereite deine Männer auf den Kampf vor.<P>\nPrinz (GILBART), Dunkelritter, werdet Ihr uns beistehen?
E0021_00_047_a_15	Ich kann Euch zu nichts zwingen ...
E0021_00_047_a_16	Sie haben bereits ihre Hilfe angeboten, Majestät.<P>\nWir werden den Wachen am Haupttor zur Seite stehen.
E0021_00_047_a_17	Gut. Und werden die Magierinnen unseren Heiler unterstützen?
E0021_00_047_a_18	Natürlich, Majestät.
E0021_00_047_a_19	Fabuls Schicksal liegt in Euren Händen. Möget ihr siegreich sein.
E0021_00_047_a_20	Sehr wohl!
E0021_00_047_a_21	Wir werden am Haupttor Stellung beziehen.
E0021_00_047_a_22	(CECIL) ...
E0021_00_047_a_23	Sei vorsichtig ...
E0021_00_047_a_24	(RYDIA), pass auf (ROZA) auf.
E0021_01_044_a_01	Hier kommen sie!
E0021_01_044_a_02	Angriff!
E0021_02_044_a_01	Die Rotschwingen!
E0021_02_044_a_02	Wir können sie nicht aufhalten!
E0021_02_044_a_03	Rückzug!
E0021_03_045_a_01	Wir sind in der Unterzahl. Ich hätte euch nicht helfen lassen sollen.
E0021_03_045_a_02	Dies ist auch unser Kampf. Und er ist noch lange nicht zu Ende.
E0021_03_045_a_03	S-Sie kommen!
E0021_04_045_a_01	Rückzug!
E0021_05_046_a_01	Liegt nicht der Thronsaal hinter uns?! Wir müssen sie stoppen!
E0021_05_046_a_02	Der König hat sich bereits mit den Frauen und Kindern an einen sicheren Ort zurückgezogen. Wir müssen den Feind weglocken!
E0021_05_046_a_03	Und ihn vernichten!
E0021_06_046_a_01	Weg hier!
E0021_06_046_a_02	Verflucht!
E0021_07_047_a_01	Die Tür ist verriegelt. Wir dürfen nicht zurückfallen!
E0021_07_047_a_02	Wo wird der Kristall aufbewahrt?
E0021_07_047_a_03	In dem Raum hinter uns!
E0021_07_047_a_04	Die Tür wurde entriegelt.
E0021_07_047_a_05	Du Dummkopf! Was machst du da?!
E0021_07_047_a_06	Er ... er ist einer von ihnen!
E0021_09_047_a_01	Wir sind umzingelt! Rückzug zum Kristallsaal!
E0021_09_047_a_02	Argggh!
E0021_09_047_a_03	(GILBART)!
E0021_11_048_a_01	Es ist lange her.
E0021_11_048_a_02	(CAIN)! Du lebst!
E0021_11_048_a_03	Anscheinend schon.
E0021_11_048_a_04	Wir reden später. Jetzt haben wir erst einen Kampf zu bestehen!
E0021_11_048_a_05	Richtig. Bist du bereit, dich mir zu stellen, (CECIL)?
E0021_11_048_a_06	Was ...?
E0021_11_048_a_07	Zieh dein Schwert!
E0021_11_048_a_08	(CAIN)?!
E0021_11_048_a_09	Zieh dein Schwert, du Narr!
E0021_11_048_b_01	Warum tust du das, (CAIN)?!
E0021_11_048_b_02	Spar dir die Fragen.
E0021_11_048_b_03	Was ist in dich gefahren?!
E0021_11_048_b_04	Du redest zu viel!
E0021_11_048_b_05	Es ist aus, (CECIL).
E0021_12_048_a_01	Du musst mit einem Zauber von Golbez belegt sein!
E0021_12_048_a_02	Hast du etwas zum Abschied zu sagen?
E0021_12_048_a_03	Nur über meine Leiche!
E0021_12_048_a_04	Hört auf damit!
E0021_12_048_a_05	(ROZA)!
E0021_12_048_a_06	(CAIN), warum du?
E0021_12_048_a_07	Nein, ich ... Sieh mich nicht an!
E0021_12_048_a_08	Warum zögerst du, (CAIN)?
E0021_12_048_a_09	Golbez!
E0021_12_048_a_10	Du bist also Golbez!
E0021_12_048_a_11	(CECIL), nicht wahr?<P>\nTöte ohne zu zögern, (CAIN). Lass mich dir zeigen, wie es geht!
E0021_12_048_a_12	(CECIL)!
E0021_12_048_a_13	Niemals!
E0021_12_048_a_14	Schweigt!
E0021_12_048_a_15	Nimm den Kristall, (CAIN).
E0021_12_048_a_16	Ja, mein Gebieter.
E0021_12_048_a_17	(CAIN), bitte!
E0021_12_048_a_18	...!
E0021_12_048_a_19	(ROZA), nein ...
E0021_12_048_a_20	Ah, dir liegt etwas an dieser Frau?<P>\nDann werde ich sie mitnehmen, um den Einsatz zu erhöhen.<P>\nBis zum nächsten Mal. Komm, (CAIN)!
E0021_12_048_a_21	Das nächste Mal hast du nicht so viel Glück.
E0021_12_048_a_22	Wartet ...
E0021_12_048_a_23	Arrrgh ...
E0021_12_048_a_24	Vita!
E0021_12_048_a_25	Fühlt ihr euch jetzt besser?
E0021_12_048_a_26	Ja, (RYDIA), dank dir. Doch leider haben wir (ROZA) verloren.
E0021_12_048_a_27	Und den Kristall ebenfalls. Ich habe versagt.
E0021_12_048_a_28	(ROZA) ...
E0021_12_048_a_29	Hört auf, Trübsal zu blasen! (ROZA) ist schließlich nicht tot! Wir holen sie und den Kristall einfach zurück!
E0021_12_048_a_30	Sie hat recht.
E0021_12_048_a_31	(CECIL), jetzt sind wir an der Reihe, dir zu helfen. Aber lasst uns zuerst unsere Wunden heilen.
E0021_12_048_a_32	Ich danke euch.
E0022_00_049_a_01	Meister (YANG), bitte lasst uns wissen, wenn Ihr etwas braucht.
E0022_00_049_a_02	Wie werden wir die Rettung angehen?
E0022_00_049_a_03	Wir brauchen ein Luftschiff, um gegen Golbez bestehen zu können.<P>\nDoch Luftschiffe gibt es nur in Baron.
E0022_00_049_a_04	Dann müssen wir uns einschleichen und uns eins ausleihen.
E0022_00_049_a_05	Barons Hauptstreitmacht sind die Rotschwingen, seine Flotte hingegen ist relativ klein.<P>\nVielleicht können wir uns auf dem Seeweg einschleusen.
E0022_00_049_a_06	Dann benötigen wir also ein Schiff.
E0022_00_049_a_07	Ich werde den König gleich morgen früh um eins bitten. Ihr habt euch als ehrbare Verbündete erwiesen. Er wird mein Gesuch sicher nicht abschlagen.
E0022_00_049_a_08	Vielen Dank, (YANG).
E0022_00_049_a_09	Wer war übrigens dieser Dragoon?
E0022_00_049_a_10	Sein Name ist (CAIN). Er war einmal mein bester Freund. Aber davon scheint nicht mehr viel übrig zu sein.
E0022_00_049_a_11	Vielleicht findest du in Baron eine Antwort.
E0022_00_049_a_12	Für heute sollten wir uns ausruhen, findet ihr nicht?
E0022_00_049_a_13	...
E0022_01_056_a_01	Ich verstehe. Ich werde sofort ein Schiff bereitstellen lassen. (YANG), du musst (CECIL) begleiten.<P>\nUnd du, (CECIL), nimm dieses Schwert. Es gehörte einem Dunkelritter, der Fabul einst besuchte.<P>\nDas Schwert strahlt eine große Kraft aus, aber es ist eine Waffe der Dunkelheit. Und Dunkelheit kann niemals über das wahre Böse siegen.<P>\nTrotzdem hoffe ich, dass du Golbez besiegen wirst. Viel Glück, mein Freund.
E0022_01_056_a_02	Exitor erhalten!
E0022_01_056_a_03	Begebt euch zum Hafen im Osten, sobald ihr bereit seid. Dort wird ein Schiff auf euch warten.
E0022_01_056_a_04	Golbez muss gestoppt werden. Wenn er in den Besitz aller Kristalle gelangt, wird die Welt im Chaos versinken.<P>\nIch verlasse mich auf euch.
E0023_00_331_a_01	Viel Glück! Passt auf euch auf und tretet diesen Schurken kräftig in den Hintern!
E0023_00_331_a_02	Werden wir!
E0023_00_331_a_03	Kopf hoch, (CECIL). Du kriegst sie schon wieder. Da bin ich mir sicher.
E0023_00_331_a_04	Wir werden unser Bestes geben.
E0023_00_331_a_05	Pass bitte an meiner statt auf alles hier auf.
E0023_00_331_a_06	Aber sicher doch, mein Eselchen! Sei unbesorgt!
E0023_00_331_a_07	Du bist also (CECIL), was? Du sollst den Baron-Typen ja ‘ne ganz schöne Abreibung verpasst haben, erzählt man sich!<P>\nAlso, lehn dich ruhig zurück, Kumpel, und genieß die Reise. Du hast es dir verdient!
E0023_00_331_a_08	Anker lichten!
E0023_00_331_a_09	Aye, aye, Käpt’n!
E0023_02_332_a_01	Was wirst du tun, wenn wir Baron erreichen?
E0023_02_332_a_02	Wir müssen (CID), den obersten Luftschiffingenieur Barons, aufsuchen.<P>\nEr wird uns helfen.
E0023_02_332_a_03	Ich hoffe, er ist vertrauenswürdig.
E0023_02_332_a_04	...
E0023_02_332_a_05	Ist dir kalt? Du zitterst ja.
E0023_02_332_a_06	Es geht mir gut. Es ist nichts ...
E0023_04_332_a_01	Was geht hier vor?!
E0023_06_332_a_01	Potz Blitz!
E0023_06_332_a_02	Ach du heiliger Hering!
E0023_06_332_a_03	Der Herr der Meere!
E0023_06_332_a_04	Ist das ...?
E0023_06_332_a_05	Ja! Es ist Leviathan!
E0023_08_332_a_01	Abdrehen!
E0023_08_332_a_02	Ahhh!
E0023_08_332_a_03	(RYDIA)!
E0023_08_332_a_04	(RYDIA)! (YANG)!
E0023_08_332_a_05	Argh!
E0023_08_332_a_06	(GILBART)!
E0023_10_344_a_01	...<P>\nUh ... urgh ...
E0023_10_344_a_02	Wo bin ich?
E0023_10_344_a_03	(RYDIA)!
E0023_10_344_a_04	(GILBART)!
E0023_10_344_a_05	(YANG)!
E0023_10_344_a_06	Wo seid ihr?
E0111_00_053_a_01	Wie bitte? Mein Mann ist in der Unterwelt?
E0111_00_053_a_02	Warum kommt er nicht nach Hause ...?<P>\nIch weine nicht! Ich habe nur etwas im Auge ...
E0111_00_053_a_03	Hier, nehmt das. Haut dem Nichtsnutz damit eins auf seinen Dickschädel!
E0111_00_053_a_04	Bratpfanne erhalten!
E0113_00_053_a_01	Danke für alles. Hier, das wird euch vielleicht etwas nutzen.
E0113_00_053_a_02	Messer erhalten!
E0113_00_053_a_03	Mein Mann soll sich keine Sorgen um mich machen, sondern sich erholen, damit er euch helfen kann! Sagt ihm das bitte.
E0132_00_055_a_01	Willste meinen Tanz ansehen?
E0132_00_055_a_02	Wie langweilig!
E0132_00_055_a_03	Was zum ...?
E0132_00_055_a_04	Hiiija!
E0132_00_055_a_05	Hiiija!
E0132_00_055_a_06	Hiiija!
N011_C02_044_01_01	Meister (YANG)! Der König möchte Euch sehen.
N011_C02_044_01_02	Wir werden Fabul mit unserem Leben beschützen.
N011_C02_044_01_03	Willkommen, Sir.
N011_C02_044_01_04	Es ist zu gefährlich dort draußen! Ihr solltet Euch fürs Erste ausruhen.
N011_C02_045_01_01	Unsere besten Männer wurden getötet?! Unmöglich!
N011_C02_045_01_02	Wenn wir doch nur stärker wären ...
N011_C02_045_01_03	Es geht ein seltsames Gerücht unter den Seeleuten um. Der Gott der Meere soll verärgert sein ...
N011_C02_045_01_04	Willkommen zurück.
N011_C02_046_01_01	Willkommen zu Hause, Meister.
N011_C02_046_01_02	Bitte überlasst uns den Wachdienst und ruht Euch in der Herberge ein wenig aus.
