SPEAKER_01	？？？？
N103_C01_032_03_01	如果你带着小孩子赶路的话，\n把她排到后面比较好哦。
N114_C02_032_02_01	听说，\n刚才从巴隆城到这儿来的漂亮小姐倒在这里了。\n然后被抬进了某户人家。
N103_C02_032_06_01	安娜有了爱慕之人。\n可是，只因(TELLA)大人不同意两人交往，\n她便从凯波逃了出去。
N106_C01_032_05_01	地下水脉在东北方哦。\n不过，据说最近有８条水蛇经常在那儿出现！
N102_C02_032_01_01	这里是达姆希安沙漠中的绿洲之村凯波。
N105_C00_034_02_01	贤者(TELLA)大人与女儿安娜曾相依为命。\n可是，有一天，安娜离家出走了……
N103_C00_035_03_01	哎呀，真难得。\n因为近日魔物的数量有所增加，\n客人的数量急遽减少了呢。
N114_C02_035_02_01	据说，\n只有王族才能进入位于达姆希安东边的蚁狮洞窟。<P>\n如果我们可以进去的话，\n肯定能大赚一笔啊。
N110_C01_035_01_01	你们好，我是旅行学者。<P>\n我想前往达姆希安东边的法布尔进行研究。\n但是，有个奇怪的老头站在地下水脉的门口，\n不让我过去。
N999_C03_035_01_01	《为你在沙漠中干渴的喉咙献上凯波的特制啤酒！》
N105_C01_037_01_01	从巴隆城来的女孩倒在了村前。<P>\n可怜的她，被高烧折磨得不停地说着梦话。\n她不停地呼喊着(CECIL)……
N105_C01_037_01_02	你就是那个姑娘在梦话中提到的(CECIL)先生吗。\n好好照顾她啊。
N104_C02_037_02_01	要想治好高烧，\n需要幻之宝石“沙漠之光”……\n想要得到这块宝石，\n就必须前往栖息着巨大魔物的蚁狮洞窟……
N104_C02_037_02_02	你终于恢复了，真是太好了。\n虽然我们相处时间不长，\n但我仿佛已把你当成自己的女儿了。\n有空再来这儿落脚吧。
P003_C00_037_03_01	……<P>\n不要……<P>\n(CECIL)……<P>\n不要死啊……(CECIL)！
N999_C02_037_04_01	要治好沙漠高烧，\n需要特效药“沙漠之光”……
E0011_00_136_a_01	嗯，你……\n原来你是暗黑剑的使用者啊？！\n拜托了，请助我一臂之力！
E0011_00_136_a_02	发生什么了？
E0011_00_136_a_03	我女儿安娜被吟游诗人蒙骗，\n去了达姆希安！\n达姆希安弥漫着一股不祥的气息！
E0011_00_136_a_04	那么，您就是贤者(TELLA)吗！
E0011_00_136_a_05	老夫正是(TELLA)！<P>\n我在前往达姆希安追寻女儿的路上，\n被栖息在前方地下湖中的巨型魔物挡住了去路。<P>\n那家伙拥有出奇强大的力量。\n仅使用我的魔法没法打倒它，\n如果用你的暗黑剑一起攻打它的话就有胜算了！<P>\n？！<P>\n什么！这孩子是召唤师吗。\n她的资质相当高啊。
E0011_00_136_a_06	我们也必须前往达姆希安！
E0011_00_136_a_07	那么就这么决定了！\n事不宜迟，和我一起前往达姆希安吧！
E0011_00_136_a_08	“贤者(TELLA)”成为了同伴！
E0012_00_166_a_01	好嘞，在这里休息吧。
E0012_00_166_a_02	在这个魔方阵上面可以张开结界，\n魔物就没法进来了。<P>\n可以搭起帐篷或小屋休息，\n也可以存档。<P>\n做好与那家伙战斗的准备，\n在我的帐篷中重整态势！
E0012_01_349_a_01	已经睡了吗。\n看来累得不轻。<P>\n这孩子应该是……
E0012_01_349_a_02	她是迷雾村的……召唤师。
E0012_01_349_a_03	嗯，她潜藏着优秀的资质。\n积累修行经验之后，\n她应该能灵活使用其他魔法吧。<P>\n不过，这孩子的睡相还真可爱……\n就像儿时的安娜一样。
E0012_01_349_a_04	她是您的……
E0012_01_349_a_05	是我唯一的女儿。\n她被一个不知来头的吟游诗人欺骗，\n私奔到达姆希安……<P>\n不过是因为我不同意他们交往……
E0012_01_349_a_06	你们为何要去达姆希安？
E0012_01_349_a_07	我的朋友在凯波患上了高烧。
E0012_01_349_a_08	需要“沙漠之光”吗……\n没有那件宝物的话我也什么都干不了。\n你们也急着用吗……
E0012_01_349_a_09	洞窟中的魔物究竟为何样？
E0012_01_349_a_10	它是个长着８条巨腿的可怕生物。\n总之，为了安娜和你的朋友，\n我们必须打倒那家伙！<P>\n达姆希安那边弥漫的不祥气息，\n希望那是我的错觉……
E0012_02_166_a_01	好嘞，我们出发吧！
E0080_00_169_a_01	从这里出去，暂时能回到地面。<P>\n魔物就在前面洞里的瀑布下面！\n以防万一，先在地上张开帐篷比较好！
E0013_00_170_a_01	魔物就在这下面！
E0014_00_172_a_01	它要来了……
E0014_00_172_a_02	它就是八足巨妖！！
E0014_00_172_b_01	不愧是暗黑剑的使用者！
E0014_00_172_b_02	削弱了怪物的力量！
E0014_01_172_a_01	我们可以去达姆希安了！！\n穿过这条瀑布的深处就能回到地面！
P001_C00_170_02_01	水流湍急，无法进入！
P006_C00_136_02_01	你是谁？\n这条道路的前方可是魔物的巢穴。<P>\n对你这样的小伙子来说过于危险！\n快返回凯波吧！
E0016_00_041_a_01	安娜？！\n哎呀，安娜！
E0016_00_041_a_02	你是那时带走我女儿的吟游诗人！\n都是你的错，安娜才会丧生……
E0016_00_041_a_03	？！
E0016_00_041_b_01	你小子！竟敢绑架我女儿……
E0016_00_041_b_02	不是这样的！
E0016_00_041_b_03	事到如今，你还想抵赖！
E0016_00_041_b_04	请听我说！
E0016_00_041_b_05	闭嘴！
E0016_00_041_b_06	拜托了！
E0016_00_041_b_07	这份痛楚，安娜的痛楚……
E0016_00_041_b_08	我和安娜……
E0016_00_041_b_09	求求你们……快住手！
E0016_01_041_a_01	安娜！\n你还活着吗……
E0016_01_041_a_02	爸爸……\n他……(GILBART)是达姆希安王国的王子……<P>\n为了隐藏身份……\n他作为吟游诗人来到了凯波……<P>\n爸爸，对不起……\n我任性地离家出走了……<P>\n我……爱着(GILBART)……\n但是……我却已无法得到最爱的父亲的同意……\n在我返回凯波的路上……
E0016_01_041_a_03	自称高贝扎的人率领着巴隆的赤翼队……
E0016_01_041_a_04	高贝扎？
E0016_01_041_a_05	嗯，他身披黑色怪异的盔甲，\n拥有无人能敌的强大力量……
E0016_01_041_a_06	为何他会率领着巴隆国的赤翼队……
E0016_01_041_a_07	他夺走水晶之后，放火烧毁了整座城……\n爸爸妈妈都被他杀害……\n安娜也为了保护我……而被弓箭射中……
E0016_01_041_a_08	女儿竟然爱他爱到为他牺牲……
E0016_01_041_a_09	爸……爸爸……\n请原谅任性的我……<P>\n(GILBART)……\n我……爱你……
E0016_01_041_a_10	安娜！
E0016_01_041_a_11	安娜？！\n安娜！！
E0016_01_041_a_12	那个……名叫高贝扎的家伙究竟是什么人！
E0016_01_041_a_13	他似乎最近才来到巴隆。\n他率领着赤翼队，抢夺水晶……
E0016_01_041_a_14	无论你如何哭泣安娜也不能复生！<P>\n巴隆的高贝扎……\n我要为安娜报仇！
E0016_01_041_a_15	(TELLA)，您一个人太危险了！
E0016_01_041_a_16	我不需要任何人帮助！\n高贝扎……由我一人解决！
E0016_01_041_a_17	“(TELLA)”离开了队伍。
E0016_01_041_a_18	安、安娜……\n呜呜……
E0016_01_041_a_19	你这个懦弱的家伙！
E0016_01_041_a_20	你是男人吧！而且还是个大人！<P>\n却哭成这样！\n我……其实也很伤心啊……
E0016_01_041_a_21	(RYDIA)……
E0016_01_041_a_22	你说得没错……\n正如你所说的那样，我就是个懦弱的家伙……\n所以，我要一直待在安娜身边……<P>\n任何事情都已经无所谓了！
E0016_01_041_a_23	悲伤的人不只你一个！\n即便你这么做，\n安娜也不会开心……<P>\n拜托了！\n现在我们需要你的帮助！
E0016_01_041_a_24	我能帮助你们吗？
E0016_01_041_a_25	我叫(CECIL)。<P>\n为了救助因发烧而倒在凯波的伙伴，\n我们无论如何都要得到“沙漠之光”。<P>\n为了得到它，我们需要你的帮助！
E0016_01_041_a_26	你们需要……我的帮助……
E0016_01_041_a_27	没错。\n为了救(ROZA)！拜托你了！
E0016_01_041_a_28	那位名叫(ROZA)的姑娘，\n是你很重要的人吧……\n绝不能失去爱人！
E0016_01_041_a_29	名叫蚁狮的巨型昆虫栖息在东边的洞窟中。\n“沙漠之光”是由蚁狮产卵时流出的分泌物生成。\n我们必须穿过浅滩才能到达东边的洞窟。<P>\n驾驶达姆希安的气垫船就能渡过浅滩。\n渡过浅滩应该也能到达凯波。
E0016_01_041_a_30	我们速速出发！
E0016_01_041_a_31	“王族(GILBART)”成为了同伴！
E0016_01_041_a_32	永别了……安娜……
N102_C02_041_06_01	只有我们存活下来了啊。\n去凯波一带避难吧。<P>\n如果有气垫船的话，\n我们就能穿过西海岸的浅滩了……
N102_C02_041_07_01	只能去法布尔避难了。<P>\n不过，横贯法布尔的霍布斯山，\n常年受到寒风的影响，\n被厚厚的冰覆盖着。
N102_C02_042_01_01	我的眼睛看不见了！<P>\n你是我们的同伴吗？\n拜托了……请不要把这里的宝物交给那家伙！！
N102_C02_038_01_01	……
N102_C02_039_01_01	水、水晶被夺走了！
N102_C02_039_02_01	遭到了飞空艇可怕的轰炸……
N102_C02_040_02_01	……
N102_C02_040_03_01	遭到了飞空艇可怕的轰炸……
N102_C02_040_01_01	至……至少让我到达恢复点！
E0017_00_177_a_01	这里是蚁狮的产卵地。
E0017_00_177_a_02	呀！
E0017_00_177_a_03	不用害怕。\n蚁狮很温顺的，\n不会伤害人类。<P>\n让我去取。
E0017_00_177_a_04	呜哇！
E0017_00_177_a_05	(RYDIA)，我们上！
E0017_01_177_a_01	获得了“沙漠之光”！
E0017_01_177_a_02	怎么会变成这样！\n为何蚁狮会……
E0017_01_177_a_03	最近，魔物的数量在不断增加。\n至今为止很温顺的怪物们也开始袭击人类。\n这果然是某种前兆……
E0017_01_177_a_04	快去救(ROZA)！
E0017_01_177_a_05	好，我们走！
E0019_00_178_a_01	(RYDIA)。\n试着咏唱火炎。
E0019_00_178_a_02	……
E0019_00_178_a_03	(RYDIA)？
E0019_00_178_a_04	你一定能做到。
E0019_00_178_a_05	……不要。
E0019_00_178_a_06	？
E0019_00_178_a_07	我讨厌火！
E0019_00_178_a_08	原来是这样……\n因为那枚“爆弹戒指”喷出的火炎烧毁了迷雾村……
E0019_00_178_a_09	(RYDIA)，听好了？\n现在，只有你拥有融化眼前这些冰的力量。
E0019_00_178_a_10	……
E0019_00_178_a_11	如果你不施法融化这里的冰，\n我们就不能前往法布尔，\n那么更多人将会遭受可怕的灾难……<P>\n拜托了，请鼓起勇气！
E0019_00_178_a_12	勇气……
E0019_00_178_a_13	(RYDIA)，拜托了！
E0019_00_178_a_14	交给你了，(RYDIA)！
E0019_00_178_a_15	……
E0019_00_178_a_16	……<P>\n……<P>\n……
E0019_00_178_a_17	火炎！
E0019_00_178_a_18	(RYDIA)学会了“火炎”！
E0019_00_178_a_19	(RYDIA)，你真了不起！
E0019_00_178_a_20	诶嘿……
E0019_00_178_a_21	(RYDIA)，非常感谢你！
E0019_00_178_a_22	(RYDIA)……
N999_C06_178_02_01	被厚厚的冰块封锁着。
E0020_00_180_a_01	那个人是？
E0020_00_180_a_02	从那身衣服来看……\n他应该是法布尔的武僧！
E0020_00_180_a_03	哈！
E0020_00_180_a_04	哈！
E0020_01_180_a_01	那家伙很难对付！
E0020_01_180_a_02	我们去帮忙吧！
E0020_01_180_b_01	要～爆～炸～了！
E0020_02_180_a_01	危难时刻得以相救，实在感激不尽。\n我叫(YANG)，是法布尔的武僧长老。<P>\n在这座霍布斯山修行时，\n我们被一群魔物袭击，只有我活下来了。<P>\n如此武艺精湛的人们都被杀害了……
E0020_02_180_a_02	我们也在前往法布尔的路上。
E0020_02_180_a_03	名为高贝扎的男人，\n利用巴隆夺取水晶……
E0020_02_180_a_04	这么说来，\n那家伙也想要窃取我们法布尔的风之水晶吗！
E0020_02_180_a_05	嗯……达姆希安的火之水晶已落入敌人手中。
E0020_02_180_a_06	他们的下一个目标便是法布尔！
E0020_02_180_a_07	怎么会这样……\n我们的主力武僧队现已全军覆没。<P>\n留在城中的全都是功夫不到家的人。\n现在要是攻过来的话，我们将完全不堪一击！
E0020_02_180_a_08	恐怕刚才与你搏斗的魔物们，\n也是被高贝扎派来的。
E0020_02_180_a_09	为了消灭我们，\n让法布尔防不胜防吗！
E0020_02_180_a_10	那么，\n那家伙现在或许正朝着防守薄弱的法布尔前进！<P>\n我们会帮你的。\n争分夺秒赶往法布尔吧！
E0020_02_180_a_11	不过，\n我不能把你们也卷进来……
E0020_02_180_a_12	这也是我们的战斗！
E0020_02_180_a_13	我是达姆希安的王子。
E0020_02_180_a_14	我和(ROZA)曾经住在巴隆城。\n而这孩子……\n我受巴隆王蒙骗，杀了她的母亲……
E0020_02_180_a_15	……
E0020_02_180_a_16	大家都各有各的原因啊……<P>\n非常感谢你们……能助我一臂之力吗？
E0020_02_180_a_17	当然了！\n快，我们一同前往法布尔！
E0020_02_180_a_18	越过东之山就能到达法布尔。\n我们出发吧！
E0020_02_180_a_19	“武僧(YANG)”成为了同伴！
E0021_00_047_a_01	(YANG)，你终于回来了啊。
E0021_00_047_a_02	是。\n不过，法布尔王……<P>\n名为高贝扎的家伙操纵了巴隆，\n现在正要来夺取风之水晶！
E0021_00_047_a_03	什么，这是真的吗？！
E0021_00_047_a_04	这几位朋友正是前来通知我们的。
E0021_00_047_a_05	那边几位都是谁？
E0021_00_047_a_06	没有时间了。\n请尽快加强防守！
E0021_00_047_a_07	可是，那位青年应该是巴隆的暗黑骑士。\n寡人可以相信他吗……
E0021_00_047_a_08	陛下啊，他们是值得信赖的！\n在我失去部队苦战之时，\n他们助了我一臂之力！
E0021_00_047_a_09	我们必须争分夺秒！
E0021_00_047_a_10	请相信我们！
E0021_00_047_a_11	久违了，\n法布尔王。
E0021_00_047_a_12	哎呀，你是达姆希安的(GILBART)王子！
E0021_00_047_a_13	我们达姆希安也遭受了袭击，\n火之水晶也被夺走了。<P>\n我失去了父亲和母亲……还有恋人……<P>\n您想让法布尔王国重演达姆希安的悲剧吗？
E0021_00_047_a_14	抱歉！原来这是真的啊……\n但是我们已经失去了战斗主力武僧队……<P>\n你们能助我一臂之力吗？
E0021_00_047_a_15	不能勉强你们啊……\n可是……
E0021_00_047_a_16	这几位朋友武艺高强！\n会和我一起前往最前线！
E0021_00_047_a_17	话都说到这份上了，\n那么寡人就把国家的命运赌在你们身上了！\n救护的任务就交给女孩们了。
E0021_00_047_a_18	我明白了。
E0021_00_047_a_19	拜托你们了！
E0021_00_047_a_20	遵命！
E0021_00_047_a_21	(CECIL)阁下，我们走吧！
E0021_00_047_a_22	(CECIL)！
E0021_00_047_a_23	多加小心……
E0021_00_047_a_24	你也要保重……\n(RYDIA)，(ROZA)就拜托你了！
E0021_01_044_a_01	来了！
E0021_01_044_a_02	全力迎击！
E0021_02_044_a_01	是赤翼队！
E0021_02_044_a_02	这样下去只会被敌人干掉！
E0021_02_044_a_03	暂且撤退到城里！
E0021_03_045_a_01	非常抱歉……\n让你们参加这场没有胜算的战斗！
E0021_03_045_a_02	我不是说过吗。\n这也是我们的战斗。\n而且，谁胜谁负还未定！
E0021_03_045_a_03	来、来了！
E0021_04_045_a_01	唔！撤退吧！
E0021_05_046_a_01	这上面不是大殿吗？！
E0021_05_046_a_02	不必担心。\n国王与妇孺都在安全的地方避难。\n我们来吸引敌人……
E0021_05_046_a_03	上！
E0021_06_046_a_01	这里已经支撑不住了！
E0021_06_046_a_02	哎呀！
E0021_07_047_a_01	上锁了！\n只有守住这里了！
E0021_07_047_a_02	水晶在哪儿？
E0021_07_047_a_03	在上面的房间里！
E0021_07_047_a_04	打开门了！
E0021_07_047_a_05	你要干什么！
E0021_07_047_a_06	它不是人类！
E0021_09_047_a_01	可恶，没完没了……\n没办法了，只有背水一战。\n让我们后退到水晶之间！
E0021_09_047_a_02	呜哇！
E0021_09_047_a_03	(GILBART)！
E0021_11_048_a_01	好久不见。
E0021_11_048_a_02	(CAIN)！\n你没事吧！
E0021_11_048_a_03	嗯。
E0021_11_048_a_04	你会和我们并肩作战吧？
E0021_11_048_a_05	当然，我就是这么打算的。<P>\n但是，(CECIL)……我要战斗的对象是你！
E0021_11_048_a_06	(CAIN)？！
E0021_11_048_a_07	(CECIL)，我们决一雌雄！
E0021_11_048_a_08	住手！
E0021_11_048_a_09	拔剑吧！
E0021_11_048_b_01	你怎么了！(CAIN)！
E0021_11_048_b_02	废话少说！
E0021_11_048_b_03	你到底怎么了？！
E0021_11_048_b_04	烦死了！闭嘴！
E0021_11_048_b_05	永别了！(CECIL)！
E0021_12_048_a_01	你也被高贝扎操纵了吗？！
E0021_12_048_a_02	现在，就让我来给你个痛快……
E0021_12_048_a_03	不会让你得逞的！
E0021_12_048_a_04	住手！
E0021_12_048_a_05	(ROZA)！
E0021_12_048_a_06	(CAIN)！\n难道连你也叛变了？
E0021_12_048_a_07	呜……呜呜……\n不、不要看着我！
E0021_12_048_a_08	(CAIN)！你在发什么疯……
E0021_12_048_a_09	高贝扎！
E0021_12_048_a_10	高贝扎！是你操纵了他吗！
E0021_12_048_a_11	原来你就是(CECIL)啊。\n虽然我们刚见面，不过非常遗憾，\n接我一招！
E0021_12_048_a_12	(CECIL)！
E0021_12_048_a_13	不会让你得逞的！
E0021_12_048_a_14	鼠辈滚一边去！
E0021_12_048_a_15	(CAIN)……\n玩乐到此结束，\n把水晶拿过来。
E0021_12_048_a_16	是！
E0021_12_048_a_17	(CAIN)，住手！
E0021_12_048_a_18	！
E0021_12_048_a_19	(ROZA)，退下！
E0021_12_048_a_20	哦，你这么心疼这个女人啊。\n那么，我暂且把这个女人带走……<P>\n我们会再次相见的。\n把这个女人作为我们约定的证明。<P>\n(CAIN)，我们走。
E0021_12_048_a_21	(CECIL)，算你捡了一条小命！
E0021_12_048_a_22	慢着！
E0021_12_048_a_23	呃……
E0021_12_048_a_24	治疗！！
E0021_12_048_a_25	你们没事吧？
E0021_12_048_a_26	(RYDIA)，谢谢你。\n但是，(ROZA)却落入了敌人之手……
E0021_12_048_a_27	我们也没能守住水晶……
E0021_12_048_a_28	(ROZA)……
E0021_12_048_a_29	大家振作起来！\n(ROZA)一定会平安无事的。\n我们只要取回水晶不就行了吗！
E0021_12_048_a_30	说得没错！
E0021_12_048_a_31	(CECIL)阁下！\n这次轮到我们出力了。\n先疗伤，然后制定营救(ROZA)阁下的策略吧。
E0021_12_048_a_32	谢谢……
E0022_00_049_a_01	(YANG)大人，想必你也累了。\n好好休息吧。
E0022_00_049_a_02	我们必须救出(ROZA)！
E0022_00_049_a_03	对抗高贝扎需要飞空艇……\n可是，只有巴隆才有飞空艇技师……
E0022_00_049_a_04	还有没有能够进入巴隆的方法啊。
E0022_00_049_a_05	巴隆以赤翼队为主力，\n因此，海军部队的力量相对薄弱。\n要入侵的话就从大海……
E0022_00_049_a_06	这么说，我们需要船。
E0022_00_049_a_07	那么，\n我们明早尽快向国王申请船只出海吧。<P>\n承蒙你们关照了。\n国王一定不会吝啬协助我们的。
E0022_00_049_a_08	拜托了……
E0022_00_049_a_09	那个龙骑士究竟怎么了？
E0022_00_049_a_10	他名叫(CAIN)，\n曾经是我的……挚友。\n我们明明曾经一起发誓要脱离巴隆……
E0022_00_049_a_11	原来是这样啊……
E0022_00_049_a_12	总之……\n今天就好好休息吧……
E0022_00_049_a_13	……
E0022_01_056_a_01	嗯，我明白了。\n(YANG)啊。\n你也与他们同行，助他们一臂之力。<P>\n寡人不知如何感谢(CECIL)阁下才好。\n连(ROZA)阁下也被敌人夺走了……\n赶快派人准备船只。<P>\n(CECIL)阁下。带上这把剑吧。\n这把剑是曾经拜访法布尔的暗黑骑士之物。<P>\n不用客气，\n这是赐予为了法布尔而战的你的一份小小礼物。<P>\n不过，暗黑剑终究是一把邪恶之剑，\n无法战胜真正的邪恶势力。\n此后，定要用你所拥有的真正力量，打倒高贝扎。
E0022_01_056_a_02	获得了“死亡使者”！
E0022_01_056_a_03	准备好了就马上前往东边的码头吧。\n船只应该已经准备好了。
E0022_01_056_a_04	如果那家伙得到了所有水晶，\n世界定会陷入空前绝后的危机……\n拜托各位了！
E0023_00_331_a_01	老公！\n保重自己，好好战斗！
E0023_00_331_a_02	嗯！
E0023_00_331_a_03	(CECIL)先生，\n你们也要振作啊！
E0023_00_331_a_04	好的！
E0023_00_331_a_05	那么，劳烦你好好看家！
E0023_00_331_a_06	交给我吧！
E0023_00_331_a_07	你就是(CECIL)吗？\n我听说了你的事迹！<P>\n别客气，放轻松。\n我们马上就能到达巴隆了！<P>\n好嘞，立刻出发！
E0023_00_331_a_08	伙计们，提高士气！
E0023_00_331_a_09	呀嚯！！
E0023_02_332_a_01	到了巴隆，您打算怎么做？
E0023_02_332_a_02	首先，与飞空艇技师(CID)会面。<P>\n他应该能帮助我们。
E0023_02_332_a_03	可是，巴隆现已成为敌人的大本营……\n那位师傅不会有事吧。
E0023_02_332_a_04	……
E0023_02_332_a_05	冷吗？你在发抖啊。
E0023_02_332_a_06	不，没什么……
E0023_04_332_a_01	什么？
E0023_06_332_a_01	难道……
E0023_06_332_a_02	真的存在吗！
E0023_06_332_a_03	海之原主！
E0023_06_332_a_04	那家伙……
E0023_06_332_a_05	利维亚桑！！
E0023_08_332_a_01	你们别一个个都这么惊慌失措！\n不会乐观一点吗！
E0023_08_332_a_02	呜哇！！
E0023_08_332_a_03	(RYDIA)！
E0023_08_332_a_04	(RYDIA)！(YANG)！
E0023_08_332_a_05	呜哇！
E0023_08_332_a_06	(GILBART)！
E0023_10_344_a_01	……<P>\n呜……<P>\n呜呜……
E0023_10_344_a_02	这里是哪儿？
E0023_10_344_a_03	(RYDIA)！
E0023_10_344_a_04	(GILBART)！
E0023_10_344_a_05	(YANG)！
E0023_10_344_a_06	只有我一人吗……
E0111_00_053_a_01	诶？我老公在地下？
E0111_00_053_a_02	真是的！怎么在那种地方闲逛……\n哎呀，真讨厌。眼睛进了沙子。
E0111_00_053_a_03	真丢脸！\n用它狠狠揍醒老公！
E0111_00_053_a_04	获得了“爱的平底锅”！
E0113_00_053_a_01	哎呀，你们是特地过来还我平底锅的吗？\n真不好意思。作为报答，你们带走这个吧。\n可能会帮上你们的忙。
E0113_00_053_a_02	获得了“菜刀”！
E0113_00_053_a_03	我就不需要你们担心了！\n请告诉我老公，\n要尽快打起精神去战斗！
E0132_00_055_a_01	想看我的舞蹈吗？
E0132_00_055_a_02	你真过分！竟然玩弄我！
E0132_00_055_a_03	呕！
E0132_00_055_a_04	哈！
E0132_00_055_a_05	哈！
E0132_00_055_a_06	哈！
N011_C02_044_01_01	您回来了啊，(YANG)大人！\n陛下已等候多时。
N011_C02_044_01_02	我们会尽力守城。
N011_C02_044_01_03	(CECIL)阁下！
N011_C02_044_01_04	现在出去太危险！\n总之，先好好休息吧……
N011_C02_045_01_01	主力部队全军覆没？！不会吧！
N011_C02_045_01_02	只因我等照顾不周……
N011_C02_045_01_03	乘船期间，我听到了一些奇怪的传闻。\n触怒海神大人之类的……
N011_C02_045_01_04	您没事吗！
N011_C02_046_01_01	您回来了啊，(YANG)大人！
N011_C02_046_01_02	(CECIL)阁下一行人一定也非常疲劳吧。\n请前往旅店好好休息。
N011_C02_046_01_03	虽然可以开船，\n但最近接二连三地发生了不明原因的遇难事件。\n请一定要小心！
N011_C02_046_01_04	哎呀，您没事真好！
N104_C01_047_02_01	陛下在袭击中负伤，\n正躺在卧室中。
N011_C02_052_03_01	把那家伙……高贝扎给……
N011_C02_052_02_01	巴隆的军队再加上魔物……
N117_C01_052_01_01	这里是救援队的医务室。
N117_C01_052_01_02	如果我拥有和(ROZA)大人同等的魔力的话……
N103_C00_053_01_01	哎呀，你回来啦！
P008_C00_053_02_01	这是我的妻子。\n这位是(CECIL)阁下。\n在危难之时帮助了我。
N103_C00_053_01_02	真是感谢你们照顾这家伙了！\n不过，老公你在这种地方闲逛没关系吗？
N103_C00_053_01_03	老公！\n你没事吧！
P008_C00_053_02_02	多亏了各位，\n救助了法布尔和我。
N103_C00_053_01_04	我老公承蒙各位关照。\n感激不尽！
P008_C00_053_02_03	倒是你，没有受伤吧？
N103_C00_053_01_05	当然了。\n我可是你的老婆！<P>\n虽然巴隆兵来过了，\n可我用平底锅痛揍了他们哦。
N103_C00_053_01_06	我的老公？\n您说什么呢！<P>\n我老公可不会因为这么点小事死掉！\n他可是……
N011_C02_054_01_01	听说霍布斯遭到了奇袭！\n各位没受伤吧？
N011_C02_054_01_02	只要有１艘飞空艇的话，\n我们就能对抗敌人了！
N011_C02_054_01_03	各位保重！
N011_C02_054_03_01	……\n才没有睡觉呢……\n我在闭目沉思。
N102_C01_055_03_01	(YANG)大人，您修行回来了？
N102_C01_055_03_02	哎呀，刚才的攻击好猛烈。
N103_C00_055_02_01	无论城里发生什么事我都不怕！\n而且武僧们也在呢！
N103_C00_055_02_02	法布尔的小镇位于城市中央，真是太好了。\n如果在边缘地带的话，现在一定……
N106_C01_055_01_01	(YANG)大人！\n请尽管用您擅长的踢击好好教训那些坏家伙！
N106_C01_055_01_02	啊打！<P>\n我也想早点修行啊！
N006_C01_056_01_01	怎么会这样……\n但是，我们必须重整态势，\n加强防守！<P>\n不必担心我。\n总之，你们也好好休息。
N105_C01_056_02_01	这里可是陛下的卧室！
N105_C01_056_02_02	陛下也是一位名声赫赫的武僧。\n不用担心！
P001_C00_056_01_01	就睡在国王的床上吧！
E0024_00_058_a_01	你是那时的……\n这次有何贵干？
E0024_00_058_a_02	我是指挥飞空艇团的(CECIL)。<P>\n那时，我没有背弃国王之命的勇气……
E0024_00_058_a_03	即便你如何道歉，\n死者也无法复生。
E0024_00_058_a_04	……
E0024_00_058_a_05	不过……\n我能看到如今你身上散发出与以往不同的耀眼光芒。\n看来你的话值得我一听。
E0024_00_058_a_06	现在，我在与操纵巴隆的，\n名为高贝扎的家伙战斗。<P>\n但是，我在前去救助被捕同伴的路上，\n被利维亚桑袭击，因而与其他同伴失散……
E0024_00_058_a_07	……这或许也是给予你的试炼吧。<P>\n不过，依赖暗黑剑不仅无法战胜真正的邪恶，\n你自己说不定也会被邪恶侵蚀。<P>\n你若是希望以善良的心战斗的话，\n就去东边的试炼之山吧。<P>\n命运正在那里等候你。
E0024_00_058_a_08	可是，我必须尽快救出同伴！
E0024_00_058_a_09	那些人是你重要的同伴吧？\n但是，切不可急于求成。<P>\n看来你背负着不同寻常的命运啊……<P>\n首先，为了把那把邪恶之剑变为圣剑，\n你先要登上试炼之山。<P>\n据说，沐浴圣光之人会变为神圣的骑士……\n也就是圣骑士……<P>\n怀抱大志，前往试炼之山的勇士数不胜数，\n可是没有一个人回来。<P>\n……怎么样，去挑战吗？
E0024_00_058_a_10	嗯！
E0024_00_058_a_11	不过，仅凭你只身使用暗黑剑，想必会有困难。\n我派几个魔法师与你同行吧。<P>\n(PALOM)！(POLOM)！
E0024_00_058_a_12	有何吩咐？
E0024_00_058_a_13	(PALOM)还没来吗？
E0024_00_058_a_14	(PALOM)等会儿就来了！
E0024_00_058_a_15	你就是那时袭击我们的巴隆的家伙吧？<P>\n因受老爷子之命，\n才不得已帮助你。\n你好好感激我们吧！
E0024_00_058_a_16	这两位是？
E0024_00_058_a_17	他们是我派给你同行的魔法师。\n双胞胎魔法师(PALOM)和(POLOM)。<P>\n虽然他们还在修行中，但应该能派上用场。\n他们尚且年幼，不过老夫可以保证他们的资质。
E0024_00_058_a_18	密西迪亚的神童(PALOM)大人与你同行，\n感激不尽吧！
E0024_00_058_a_19	(PALOM)！\n这同样也是你们俩的修行任务哦！
E0024_00_058_a_20	您是(CECIL)先生吧。\n请多指教。
E0024_00_058_a_21	(PALOM)也快打声招呼！
E0024_00_058_a_22	请多指教了，大哥哥！
E0024_00_058_a_23	“黑魔法师(PALOM)”和\n“白魔法师(POLOM)”成为了同伴！
E0024_00_058_a_24	向试炼之山前进！\n(PALOM)、(POLOM)！\n拜托你们了！
E0030_00_058_a_01	哎呀，你的样子！
E0030_00_058_a_02	如您所见！
E0030_00_058_a_03	虽然我也曾不敢相信！
E0030_00_058_a_04	你们在说什么？
