SPEAKER_01	???
N105_C00_024_05_04	This door will lead to Dwarf Castle.
N105_C00_024_05_05	This door will lead to the Eblan Settlement.
N105_C00_024_05_06	This door will lead to the beginning of Upper Babil.
N105_C00_024_05_07	This door will lead to the area between Upper Babil and The Cave Of Summons.
N105_C00_024_05_08	This door will lead to the Bahamut Cave.
N105_C00_024_05_09	This door will lead to the Crystal Palace.
N105_C00_024_05_10	This door will lead to the 7th Floor of the Lunar Subterranne.
N105_C00_024_05_11	This door will lead to the Lunar Subterranne Core.
N007_C02_024_06_01	I haven't been able to dance lately because of the king's new rules. How boring!
N101_C02_026_02_01	If you're journeying far, you mustn't forget to take potions, antidotes, and tents along.
N105_C00_028_01_01	I hear the king and you boys are up to no good these days.<P>\nWhatever it is you're all doing, keep (ROZA) out of it, you hear?
N105_C00_028_01_02	Where's (ROZA)? She left Baron to look for you!
N105_C00_028_01_03	(ROZA)! Oh, thank heavens you're alright!
P003_C00_028_02_01	I'm sorry, Mother.
N105_C00_028_01_04	I never should have let you become a white mage...
P003_C00_028_02_02	I have no regrets for becoming a white mage and fighting alongside a brave knight.<P>\nIt's no different to you and Father.
N105_C00_028_01_05	...<P>\n(CECIL), please take good care of her.
N105_C00_027_90_10	Zzz... But your Free Enterprise is in another randomizer! Zzz...
N101_C02_027_01_01	Welcome to Final Fantasy IV:  Fabul Gauntlet!<P>\nRULES (including races):\nSet your configuration and initial party setup now.<P>\nBegin your timer as soon as you leave this room.  If you are in a race, leave this room when GO is called.<P>\nLeave town to enter your first gauntlet.<P>\nKeep your eye out for Warpingway, which will take you back to the starting area if required.<P>\nGood luck!
N101_C02_027_01_02	(CECIL), you're alive! Have you seen my father? He left for the castle days ago but hasn't returned.
N101_C02_027_01_03	Dad! I was worried sick!<P>\nEveryone, I know he's a handful, but please look after him for me.
N101_C02_027_01_04	How's my father doing? I'll bet he's playing around with his airships again.
N999_C02_027_02_01	Birds of the World
N999_C02_027_03_01	The History of Shipbuilding
N999_C02_027_04_01	Principles of Buoyancy
N003_C01_025_05_01	Where's my drink!? What are you looking at!?
N107_C02_025_02_01	Hey, are you a bad guy? You sure look like one.
N107_C02_025_02_02	This place is always filled with scary soldiers, so not many people come here anymore.
N107_C02_025_02_03	You used to dress up like a bad guy, but now you look like a good guy!
N999_C03_025_01_01	*DANCERS WANTED!*\nLooking for limber, talented dancers! Interested parties apply within!\n...The Management
N101_C02_025_03_01	Sir (CECIL) of the Red Wings!? I haven't done anything wrong. I'm a good citizen. I pay my taxes!
N101_C02_025_03_02	The soldiers are all so rowdy. They act like they own the place!
N101_C02_025_03_03	Thanks to you, sir, the people look much livelier. Okay, back to work!
N102_C00_025_04_01	You? Pay? But you are a dark knight. I cannot take money from someone of your status.
N102_C00_025_04_02	I heard (CID) is locked up in the castle! But rumor has it he hid a state-of-the-art airship before he got caught!
N102_C00_025_04_03	(CECIL), would you like a drink? My treat!
N101_C02_029_01_01	The Devil's Road leads to Mysidia, but it has remained closed since the Mysidians sealed their end.<P>\nBaron once actively traded with Mysidia via this path, but it is no longer in use.<P>\nThe stairs over there lead to the training room.
N101_C02_029_01_02	It appears the Mysidians have removed the seal.
N999_C05_029_02_01	The path is sealed and cannot be used.
N101_C02_030_04_01	Change your formation by moving characters with low stamina to the back row.<P>\nPress right on the commands menu during battle and select Row to switch between the front and back rows, or Defend to protect yourself.<P>\nIn order to use a weapon in your inventory as an item during battle, scroll to the top of the Items list and select the weapon you want to use.<P>\nYou can switch weapons by opening the Items list and pressing the Change Equipment button.
N101_C02_030_04_01_2	Change your formation by moving characters with low stamina to the back row.<P>\nTap the arrow on the commands menu during battle to view more commands. Select "Row" to switch between the front and back rows or "Defend" to protect yourself.<P>\nIn order to use a weapon in your inventory as an item during battle, select it from the top of the Items list.<P>\nYou can switch weapons by opening the list and tapping the "Change Equipment" icon.
N101_C02_030_06_01	Caverns contain save points. Use them wisely.
N101_C02_030_01_01	If your inventory gets full, talk to Fat Chocobo in any Chocobo Forest. He will hold on to your items for you.<P>\nUse Gysahl Greens to lure out Fat Chocobo where the smell of chocobo is in the air.
N101_C02_030_02_01	Being too reckless in battle can cost you your life! Here are some useful tips.<P>\nFirst, to flee from battle, press and hold the left and right buttons to shift between party members simultaneously.<P>\nSecond, some magic spells can be cast on multiple targets. During battle, press left to target all enemies or right to target all allies.<P>\nFinally, when casting magic from the menu, press left and right to target all allies.
N101_C02_030_02_01_2	Being too reckless in battle can cost you your life! Here are some useful tips.<P>\nFirst, to flee from battle, tap the "Flee" icon in the right-hand corner.<P>\nSecond, some magic spells can be cast on multiple targets. During battle, tap the "All enemies" button on the left of the screen or the button on the right to target all allies.<P>\nFinally, when casting magic from the menu, tap the "All" button to target all your allies.
N101_C02_030_03_01	The man next to you is Namingway. Talk to him if you want to change your name.
N104_C01_030_05_01	You must make quick decisions in battle! Try slowing down the battle speed if you're still a beginner.<P>\nIf you select Active Battle Mode in the Configuration menu, monsters will attack even while you're choosing items or magic.
E0154_00_162_a_01	TURN BACK.
E0154_00_162_a_02	What? Who's there!?
E0155_00_162_a_01	LEAVE AT ONCE.
E0155_00_162_a_02	Could that be the phantom beast of Mist Valley?
E0007_00_162_a_01	KNIGHTS OF BARON...
E0007_00_162_a_02	Who are you!?
E0007_00_162_a_03	LEAVE NOW, OR SUFFER THE CONSEQUENCES.
E0007_00_162_a_04	Show yourself!
E0007_00_162_a_05	YOU CHOOSE TO IGNORE MY WARNINGS?
E0007_00_162_a_06	We have to get to Mist! We're not turning back.
E0007_00_162_a_07	SO BE IT.
E0007_00_162_a_08	The mist is gathering!
E0007_00_162_b_01	The dragon turned into mist!
E0007_00_162_b_02	Attacking the mist is futile!
E0007_00_162_b_03	The mist will retaliate if attacked!
E0007_00_162_b_04	Attack when the dragon appears!
E0007_00_162_b_05	It's returning to its dragon form! Attack now!
E0008_00_067_a_01	You may not enter until you acquire the Bomb Ring...
E0008_00_067_a_2	What the...?
E0008_00_067_a_3	This... This is why he sent us here!?
E0008_00_067_a_4	We've destroyed the entire village...
E0008_00_067_a_5	Why would he make us do this?
E0008_00_067_a_6	Nooo! Mommy!
E0008_00_067_a_7	!?
E0008_00_067_a_8	My mom's dragon died...and because of that, my mom...my mom died too...
E0008_00_067_a_9	What!?
E0008_00_067_a_10	I've heard of people with the power to call forth monsters...<P>\nSummoners, they're called.
E0008_00_067_a_11	Then we're responsible for killing her mother by killing the dragon.
E0008_00_067_a_12	YOU killed my mom's dragon!?
E0008_00_067_a_13	We...we didn't know that would happen...
E0008_00_067_a_14	So that was the king's plan...to annihilate every summoner in this village.
E0008_00_067_a_15	That can't be...
E0008_00_067_a_16	I'm afraid it's true. I'm also afraid we're going to have to get rid of the girl.
E0008_00_067_a_17	WHAT!?
E0008_00_067_a_18	That's what the king would expect. It's her or us.
E0008_00_067_a_19	But she's just a child!
E0008_00_067_a_20	You intend to defy the king?
E0008_00_067_a_21	I refuse to carry out any more slaughter in the king's name!
E0008_00_067_a_22	...I knew you'd say that. Don't worry, I'm on your side.
E0008_00_067_a_23	You are?
E0008_00_067_a_24	I owe the king so much, but I can't disgrace the dragoons.
E0008_00_067_a_25	So you'll join me?
E0008_00_067_a_26	Yes. But we'll need the support of other nations if we're to oppose the mightiest kingdom in the land.<P>\nAnd we have to get (ROZA) out of Baron.
E0008_00_067_a_27	Thank you, (CAIN).
E0008_00_067_a_28	Save it. This isn't for your sake.
E0008_00_067_a_29	...
E0008_00_067_a_30	This place is dangerous. We'd better get going. What about the girl?
E0008_00_067_a_31	We can't leave her. We'll have to take her with us.
E0008_00_067_a_32	It's alright. We won't hurt you, but you're going to have to come with us, okay?
E0008_00_067_a_33	No!
E0008_00_067_a_34	Come on! We have to go now!
E0008_00_067_a_35	No! Go away!
E0008_00_067_a_36	Wait!
E0008_00_067_a_37	I hate you! You killed my mom!
E0008_00_067_b_01	Go awaaay!
E0008_02_067_a_01	She's safe. Thank goodness.
E0008_02_067_a_02	(CAIN)?
E0008_02_067_a_04	(CAIN)!?
E0008_02_067_a_03	I have to get her out of here. (CAIN), I pray that you're alive!
N104_C01_067_04_01	Summoners call forth creatures from the Land of Summons, which exists deep underground.
N102_C02_067_01_01	Almost every living soul in Mist was killed by a great fire, but no one knows how the blaze began.
N102_C01_067_03_01	It is rumored that a being mighty enough to kill any foe with a single blow rests beneath Baron.
N102_C01_067_02_01	Has the history of the summoners of Mist come to an end?
E0009_00_032_a_01	I have to find her a place to rest.
E0009_01_034_a_01	Welcome!<P>\n...Oh! She looks very pale. Is she alright? Get her to a bed, quickly! She can rest here, free of charge.
E0009_01_034_a_02	Thank you.
E0009_01_034_a_03	Hey. Are you alright?
E0009_01_034_a_04	...
E0009_01_034_a_05	My name is (CECIL). What's yours?
E0009_01_034_a_06	...
E0009_01_034_a_07	I'm so sorry about your mother. I understand if you can't forgive me.<P>\nWill you at least let me protect you?
E0009_01_034_a_08	...
E0009_01_034_a_09	(CECIL)! I've finally found you!
E0009_01_034_a_10	!
E0009_01_034_a_11	Wait!
E0009_01_034_a_12	I am here on the king's orders. All summoners from Mist must be annihilated. Hand over the girl, now!
E0009_01_034_a_13	Not a chance!
E0009_01_034_a_14	!
E0009_01_034_a_15	Then you shall die!
E0009_01_034_a_16	We'll see about that!
E0009_02_034_a_01	Are you okay?
E0009_02_034_a_02	Yes. Don't worry about me. I won't let anyone hurt you.
E0009_02_034_a_03	...Promise?
E0009_02_034_a_04	I promise.
E0009_02_034_a_05	...I'm (RYDIA).
E0009_02_034_a_06	(RYDIA)...
E0009_02_034_a_07	Summoner (RYDIA) has joined the party.
E0009_02_034_a_08	All set!
E0010_00_037_a_01	(ROZA)!
E0010_00_037_a_02	(ROZA)...
E0018_00_037_a_25	(ROZA)!
E0018_00_037_a_01	(ROZA) is exposed to the light of the Sand Ruby.
E0018_00_037_a_02	...Oh!
E0018_00_037_a_03	(CECIL)!<P>\nYou're alive! Thank goodness!
E0018_00_037_a_04	How do you feel?
E0018_00_037_a_05	I'm fine. But I thought I'd lost you.<P>\nThey told me you died in Mist when the earthquake hit.
E0018_00_037_a_06	I'm sorry you had to go through that...<P>\n(ROZA), who's Golbez?
E0018_00_037_a_07	He's the new captain of the Red Wings, appointed by the king himself.<P>\nBut the king has been acting...strangely. I believe Golbez is manipulating him to collect the Crystals for himself.<P>\nWith Mysidia's Water Crystal in hand, he'll surely go after the others—the Fire Crystal of Damcyan, the Wind Crystal of Fabul, and the Earth Crystal of Troia.
E0018_00_037_a_08	The Fire Crystal has already fallen into his hands...
E0018_00_037_a_09	Ah, let me introduce you.<P>\n(GILBART) is the prince of Damcyan. (RYDIA) is a summoner from Mist.<P>\nI wouldn't have been able to get the Sand Ruby and cure your fever without their help.
E0018_00_037_a_10	Hi there.
E0018_00_037_a_11	Hello, (RYDIA). Thank you both so much.<P>\n(CECIL), after Damcyan, Fabul must be their next target. We must— *cough cough*
E0018_00_037_a_12	You have to rest now. Don't worry. We'll go to Fabul.
E0018_00_037_a_13	Sadly, the trail to Fabul is blocked by thick ice.
E0018_00_037_a_14	(RYDIA), can you cast Fire?
E0018_00_037_a_15	...No.
E0018_00_037_a_16	Fire is one of the most elementary of black magic spells. As a summoner, you...<P>\n*cough cough*
E0018_00_037_a_17	(ROZA), stop! You're in no condition to come with us!
E0018_00_037_a_18	I'll be alright, really. On my honor as a white mage, I promise I won't be a burden.
E0018_00_037_a_19	...
E0018_00_037_a_20	(ROZA) only wishes to be with you, (CECIL).
E0018_00_037_a_21	...Alright. We'll go together. Just make sure you get plenty of rest tonight.
E0018_00_037_a_22	...Thank you.
E0018_00_037_a_23	White mage (ROZA) has joined the party.
E0018_00_037_a_24	That night...
E0018_01_032_a_01	...
E0018_01_032_a_02	Anna, I miss you so much.
E0018_01_032_a_03	Ahhh!
E0018_01_032_b_01	(GILBART).
E0018_01_032_b_02	A-Anna!
E0018_01_032_b_03	You must fight, (GILBART).
E0018_01_032_b_04	Believe in yourself.
E0018_01_032_b_05	Anna...
E0018_01_032_b_06	Gurrrgh!
E0018_02_032_a_01	Anna!? This can't be!
E0018_02_032_a_02	I must leave this world...for a better place...
E0018_02_032_a_03	No! Don't go! I can't live without you!
E0018_02_032_a_04	You mustn't let Golbez have the Crystals. Fight for your people. Care for them as you did for me...
E0018_02_032_a_05	Yes, I'll do it! I'll fight!<P>\nBut how can I stop him? I don't know what I should do...
E0018_03_037_a_01	All set!
E0127_00_032_a_01	I want to go to Damcyan to become a dancer, but the Water Cavern is filled with monsters...<P>\nI've been practicing, though. Check out these moves!
N102_C01_032_04_01	The castle up north is Damcyan Castle, which rules over this entire desert.<P>\nI hear the Prince of Damcyan is a delicate beauty with an exquisite voice.
N103_C01_032_03_01	If you are going to travel with that little girl, I recommend moving her to the back row.
N114_C02_032_02_01	I heard some damsel from Baron was found passed out on the outskirts of town. She was taken to someone's house to recover.
N103_C02_032_06_01	Anna fell deeply in love with someone. But she left Kaipo because Sage (TELLA) didn't approve.
N106_C01_032_05_01	The Water Cavern is to the northeast. But it's dangerous—there have been sightings of eight water serpents recently.
N102_C02_032_01_01	This is Kaipo, the desert oasis of Damcyan.
N105_C00_034_02_01	I can't believe Anna ran away. She and her father, Sage (TELLA), are very close.
N103_C00_035_03_01	Well, hello! We rarely have visitors these days, what with all the monsters running around.
N114_C02_035_02_01	I wanna go to the Antlion Cave east of Damcyan because there's untold riches inside!<P>\nToo bad only the royals are allowed in there...
N110_C01_035_01_01	I'm a traveling scholar. I want to go to Fabul, which lies east of Damcyan, to do a little research.<P>\nBut some old man in the Water Cavern won't let me through!
N999_C03_035_01_01	Quench your thirst with Kaipo Punch!
N105_C01_037_01_01	We found a girl from Baron lying unconscious just outside of town.<P>\nThe poor thing's come down with desert fever.<P>\nShe just keeps muttering the name "(CECIL)" over and over.
N105_C01_037_01_02	You must be (CECIL). You take good care of her. She seems to care a lot about you.
N104_C02_037_02_01	To cure desert fever, you need a rare jewel called the Sand Ruby, found only in a cave where an antlion dwells.
N104_C02_037_02_02	You were only here a short while, but you've come to feel like a daughter to me. Come back anytime.
P003_C00_037_03_01	...<P>\n(CECIL)...<P>\n(CECIL), don't die on me!
N999_C02_037_04_01	Sand Ruby: The Cure for Desert Fever
E0011_00_136_a_01	Could that be...? It is! That dark sword! Dark knight, I need your assistance!
E0011_00_136_a_02	What's wrong?
E0011_00_136_a_03	I must get to Damcyan to rescue my daughter. She was deceived by a wicked bard!<P>\nWe must hurry, for I sense an ill omen!
E0011_00_136_a_04	You must be Sage (TELLA)!
E0011_00_136_a_05	Indeed I am.<P>\n...That girl! She is a summoner! Perfect! She can help too.<P>\nA giant monster lurks in the lake ahead. That devil even withstands magic.<P>\nWe can defeat it if we work together, and then I can finally be on my way!
E0011_00_136_a_06	We need to reach Damcyan as well.
E0011_00_136_a_07	Then let us make haste!
E0011_00_136_a_08	Sage (TELLA) has joined the party.
E0012_00_166_a_01	We'll rest here.
E0012_00_166_a_02	This magic field repels all monsters. You can save and use a tent or cottage in here.<P>\nLet's use my tent to rest and prepare for the upcoming battle.
E0012_01_349_a_01	The girl is asleep already. She must have been exhausted. Who is she?
E0012_01_349_a_02	A summoner from the village of Mist.
E0012_01_349_a_03	She holds great potential. With proper training, she'll be able to master many spells.<P>\nLook at her. So sweet and innocent. She reminds me of Anna at that age...
E0012_01_349_a_04	Who is Anna?
E0012_01_349_a_05	My daughter. She eloped with a bard to Damcyan because...<P>\n...I didn't consent to their union.
E0012_01_349_a_06	Tell me, what business have you in Damcyan?
E0012_01_349_a_07	A friend of mine has been struck down by desert fever...
E0012_01_349_a_08	Ah, so you seek the Sand Ruby. It won't be easy to obtain.<P>\nBut first, there's the small matter of a vicious monster that needs taking care of.<P>\nA frightful creature it is, with eight enormous tentacles. We must kill it and reach Damcyan...<P>\n...before it is too late.
E0012_01_349_a_09	Too late for what?
E0012_01_349_a_10	I don't know. I only pray my instincts are wrong...
E0012_02_166_a_01	All set!
E0080_00_169_a_01	This way leads outside. The monster lies in the cave beyond. <P>\nUse a tent outside if you must.
E0013_00_170_a_01	He's down there!
E0014_00_172_a_01	There he is!
E0014_00_172_a_02	WATCH OUT!
E0014_00_172_b_01	Excellent!
E0014_00_172_b_02	He's weakening!
E0014_01_172_a_01	Come now! Damcyan is beyond this waterfall!
P001_C00_170_02_01	The current is too strong for us to get in!
P006_C00_136_02_01	What do you think you're doing here!? This cavern is swarming with monsters!<P>\nReturn to Kaipo! Scoot!
E0016_00_041_a_01	Is that...? It is! Anna!
E0016_00_041_a_02	You! You're that bard! Anna ran away because of you!
E0016_00_041_a_03	!?
E0016_00_041_b_01	You spoony bard!
E0016_00_041_b_02	No! Wait!
E0016_00_041_b_03	Die!
E0016_00_041_b_04	P-please! Listen!
E0016_00_041_b_05	Shut up!
E0016_00_041_b_06	Forgive me! Please!
E0016_00_041_b_07	Take this!
E0016_00_041_b_08	Ouch!
E0016_00_041_b_09	Father! Stop!
E0016_01_041_a_01	Oh, Anna! I'm so glad to see you again!
E0016_01_041_a_02	Father, (GILBART) is the prince of Damcyan. Forgive me for running away...but (GILBART) and I are in love.<P>\nStill, I knew I couldn't find happiness...without your consent. I was on my way home when...
E0016_01_041_a_03	We were attacked by Baron's Red Wings and their commander, Golbez.
E0016_01_041_a_04	I've never heard of Golbez before. Who is he?
E0016_01_041_a_05	I don't know. All I know is that his strength was beyond words.
E0016_01_041_a_06	But why did they attack Damcyan?
E0016_01_041_a_07	They wanted the Crystal, and they spared no one to get it.<P>\nMy mother, my father...even Anna shielded me from their arrows.
E0016_01_041_a_08	You love him enough to give up your own life?
E0016_01_041_a_09	Father...forgive me...<P>\n(GILBART)...I love you...
E0016_01_041_a_10	Anna!
E0016_01_041_a_11	Anna!? Anna!
E0016_01_041_a_12	Damn you, Golbez!<P>\nWho is that monster, anyway!? What do you know about him!?
E0016_01_041_a_13	I hear he arrived in Baron one day and became the new leader of the Red Wings.<P>\nHe... *sob* He leads them in their mission to plunder the Crystals... *sniff*
E0016_01_041_a_14	Stop your sniveling! That will not bring Anna back!<P>\nGolbez of Baron... I shall take his life with my own two hands!
E0016_01_041_a_15	(TELLA), wait! You can't possibly go alone!
E0016_01_041_a_16	I will kill Golbez on my own.<P>\nI don't need your help. I don't need anyone's help!
E0016_01_041_a_17	(TELLA) has left the party.
E0016_01_041_a_18	Anna! *sob*
E0016_01_041_a_19	Stop crying!
E0016_01_041_a_20	You're a grownup! You're not supposed to cry!<P>\nI lost my mom, but I'm not gonna cry anymore.
E0016_01_041_a_21	(RYDIA)...
E0016_01_041_a_22	I don't care. Leave me alone!<P>\nI'm staying here with Anna. I will never leave her side.
E0016_01_041_a_23	That's enough! You're now the rightful ruler of Damcyan, so start acting like it!<P>\nYou owe it to your people, and you owe it to Anna.<P>\nYour Majesty, my name is (CECIL), and I need your help.
E0016_01_041_a_24	Why should I help you?
E0016_01_041_a_25	My friend in Kaipo is suffering from desert fever.<P>\nI need to get the Sand Ruby to save her.<P>\nCan you help me?
E0016_01_041_a_26	...What is her name?
E0016_01_041_a_27	(ROZA).
E0016_01_041_a_28	She is very dear to you, isn't she? Like Anna was to me...
E0016_01_041_a_29	You can find the Sand Ruby in the Antlion Cave, which lies to the east.<P>\nThe ruby forms from the fluid that the antlion secretes when it lays eggs.<P>\nWe can cross the shallows in my hovercraft to reach the cave.<P>\nAfter we acquire the Sand Ruby, we can cross the shallows once more to Kaipo.
E0016_01_041_a_30	Let us be on our way.
E0016_01_041_a_31	Prince (GILBART) has joined the party.
E0016_01_041_a_32	Goodbye, Anna...
N102_C02_041_06_01	We are the only survivors of Baron's attack. Perhaps we should withdraw to Kaipo.<P>\nIf only we had a hovercraft to get us across the shallows to the west...
N102_C02_041_07_01	I had planned to head across Mt. Hobs to Fabul, but the trail is blocked by a thick wall of ice.
N102_C02_042_01_01	My eyes! I can't see! Who goes there? Don't let them...take the treasure...
N102_C02_038_01_01	...
N102_C02_039_01_01	They stole...the Crystal...
N102_C02_039_02_01	The bombardment was too much...
N102_C02_040_02_01	...
N102_C02_040_03_01	The bombardment was too much...
N102_C02_040_01_01	The healing pots...upstairs... I must...
E0017_00_177_a_01	This is where the antlion lays its eggs.
E0017_00_177_a_02	Eeek!
E0017_00_177_a_03	It's okay. Antlions are quite tame. They don't attack people.<P>\nHere, I'll demonstrate by taking the Sand Ruby, like so...
E0017_00_177_a_04	Aaargh!!!
E0017_00_177_a_05	Come on! We have to help him!
E0017_01_177_a_01	Obtained the Sand Ruby.
E0017_01_177_a_02	How could this happen? They've always been totally harmless...
E0017_01_177_a_03	Monsters are growing in number of late, and their behavior is changing as well.<P>\nI can't help but feel this is some kind of sign...
E0017_01_177_a_04	Come on! Let's go cure (ROZA)!
E0017_01_177_a_05	Right! Let's go!
E0019_00_178_a_01	(RYDIA), can you try casting the Fire spell?
E0019_00_178_a_02	...
E0019_00_178_a_03	What's wrong?
E0019_00_178_a_04	Give it a try. I know you can do it.
E0019_00_178_a_05	...No.
E0019_00_178_a_06	?
E0019_00_178_a_07	I...I hate fire.
E0019_00_178_a_08	That's right... Her village was destroyed by fire when...
E0019_00_178_a_09	(RYDIA), you're the only one who can melt this ice.
E0019_00_178_a_10	...
E0019_00_178_a_11	If we don't get to Fabul, more people will be in danger.<P>\nPlease, (RYDIA). It's time to be brave!
E0019_00_178_a_12	Time to be...brave...
E0019_00_178_a_13	Please, (RYDIA)!
E0019_00_178_a_14	You must!
E0019_00_178_a_15	...
E0019_00_178_a_16	...
E0019_00_178_a_17	Fire!
E0019_00_178_a_18	(RYDIA) has learned Fire.
E0019_00_178_a_19	(RYDIA), that was incredible!
E0019_00_178_a_20	Hee hee!
E0019_00_178_a_21	I knew you could do it!
E0019_00_178_a_22	Thank you, (RYDIA).
N999_C06_178_02_01	The trail is blocked by a wall of ice.
E0020_00_180_a_01	What's going on here?
E0020_00_180_a_02	That garb... He's one of Fabul's monks.
E0020_00_180_a_03	Hyah!
E0020_00_180_a_04	Hiyah!
E0020_01_180_a_01	Good grief! That's no normal Bomb!
E0020_01_180_a_02	We have to help him!
E0020_01_180_b_01	I'M GONNA BLOW!
E0020_02_180_a_01	You have my gratitude. (YANG) is my name. I am the high monk of Fabul.<P>\nI came here to train with my men, but all were killed by a swarm of beasts...<P>\nThey were Fabul's finest monks...
E0020_02_180_a_02	My name is (CECIL). We bring urgent news to Fabul.
E0020_02_180_a_03	A villain named Golbez is using Baron's power to seize the world's Crystals for himself.
E0020_02_180_a_04	Then he covets our Wind Crystal as well.
E0020_02_180_a_05	There is no doubt. He already took the Crystal of Damcyan with ease.
E0020_02_180_a_06	Fabul may be next to fall.
E0020_02_180_a_07	Then the odds are against us—the only monks left in the castle are students.<P>\nThey stand little chance against Baron's forces.
E0020_02_180_a_08	I'd assume Golbez was behind the monster attack that killed your men...<P>\n...and almost killed you.
E0020_02_180_a_09	...Then their assault is imminent. I must go.
E0020_02_180_a_10	We will go with you to Fabul. You may need our help.
E0020_02_180_a_11	I am grateful. However, this matter does not concern you.
E0020_02_180_a_12	It concerns us all.
E0020_02_180_a_13	You see, I am the Prince of Damcyan.
E0020_02_180_a_14	(ROZA) and I are citizens of Baron, and this girl is but one victim of our kingdom's recent attacks...that I myself led.
E0020_02_180_a_15	...
E0020_02_180_a_16	I see... Then I humbly accept your assistance.
E0020_02_180_a_17	Let's go. We haven't much time.
E0020_02_180_a_18	Fabul lies to the east of these mountains.
E0020_02_180_a_19	Monk (YANG) has joined the party.
E0021_00_047_a_01	(YANG), at last you have returned.
E0021_00_047_a_02	Sire, we must prepare for battle. Baron is poised to attack and steal our Crystal.
E0021_00_047_a_03	How do you know this?
E0021_00_047_a_04	These two are citizens of Baron. They came to warn us.
E0021_00_047_a_05	And the others?
E0021_00_047_a_06	Sire, we haven't much time. The castle's defenses must be tightened immediately.
E0021_00_047_a_07	(YANG), can we trust this dark knight and his companions?
E0021_00_047_a_08	I believe so. They risked their lives to help me.
E0021_00_047_a_09	We must hurry!
E0021_00_047_a_10	Please!
E0021_00_047_a_11	It is an honor to see you again.
E0021_00_047_a_12	Prince (GILBART)!
E0021_00_047_a_13	Sire, Baron's fleet decimated Damcyan and claimed our Crystal not long ago.<P>\nMany died, including my parents and my beloved. Damcyan's tragedy must not be repeated!
E0021_00_047_a_14	I understand. Forgive my suspicions. (YANG), mobilize the men for battle.<P>\nPrince (GILBART), dark knight, will you help us to defend Fabul?
E0021_00_047_a_15	I realize I am in no position to demand anything from you...
E0021_00_047_a_16	They have already offered to help, sire. We will join the forward guards by the main gate.
E0021_00_047_a_17	Very well. Will the mages assist our medic?
E0021_00_047_a_18	Yes, sire.
E0021_00_047_a_19	Fabul's fate rests in your hands. May we be victorious.
E0021_00_047_a_20	As you command!
E0021_00_047_a_21	We will assemble at the main gate.
E0021_00_047_a_22	(CECIL)...
E0021_00_047_a_23	Come back safely.
E0021_00_047_a_24	(RYDIA), take care of (ROZA) for me.
E0021_01_044_a_01	Here they come!
E0021_01_044_a_02	Attack!
E0021_02_044_a_01	The Red Wings!
E0021_02_044_a_02	We can't hold them back!
E0021_02_044_a_03	Retreat! Into the castle!
E0021_03_045_a_01	We are severely outnumbered. I should not have let you help...
E0021_03_045_a_02	This is our fight too. And it's far from over.
E0021_03_045_a_03	Th-they're coming!
E0021_04_045_a_01	Fall back!
E0021_05_046_a_01	Isn't the throne hall just behind us!? We must hold them here!
E0021_05_046_a_02	The king has already retreated to safety with the women and children.<P>\nIt is our duty to lure the enemy away...
E0021_05_046_a_03	...and crush them!
E0021_06_046_a_01	Let's get out of here!
E0021_06_046_a_02	Damn you, Baron!
E0021_07_047_a_01	The door is bolted. We can make our last stand here!
E0021_07_047_a_02	Where is the Crystal kept?
E0021_07_047_a_03	In a vault above here.
E0021_07_047_a_04	The door has been unlocked.
E0021_07_047_a_05	You fool! What are you doing!?
E0021_07_047_a_06	H-he's one of them!
E0021_09_047_a_01	We are outnumbered! Withdraw to the vault!
E0021_09_047_a_02	Aaargh!
E0021_09_047_a_03	(GILBART)!
E0021_11_048_a_01	It's been a while.
E0021_11_048_a_02	(CAIN)! You're alive!
E0021_11_048_a_03	So it would seem.
E0021_11_048_a_04	We'll talk later. For now, we have some fighting to do.
E0021_11_048_a_05	Indeed. Are you ready to face me, (CECIL)?
E0021_11_048_a_06	What are you saying?
E0021_11_048_a_07	Ready your sword!
E0021_11_048_a_08	(CAIN)!?
E0021_11_048_a_09	Ready your sword, fool!
E0021_11_048_b_01	Why do this!?
E0021_11_048_b_02	Save your breath.
E0021_11_048_b_03	What's happened to you!?
E0021_11_048_b_04	You ask too many questions!
E0021_11_048_b_05	This is it, (CECIL).
E0021_12_048_a_01	Has Golbez poisoned your mind too?
E0021_12_048_a_02	Have you any final words?
E0021_12_048_a_03	Stop!
E0021_12_048_a_04	No!
E0021_12_048_a_05	(ROZA)!
E0021_12_048_a_06	(CAIN), you of all people...
E0021_12_048_a_07	No, I...
E0021_12_048_a_08	Why do you hesitate, (CAIN)?
E0021_12_048_a_09	Golbez!
E0021_12_048_a_10	So you're Golbez!
E0021_12_048_a_11	And you must be (CECIL).<P>\nNever hesitate to kill, (CAIN). Now, see how it is done!
E0021_12_048_a_12	(CECIL)!
E0021_12_048_a_13	No!
E0021_12_048_a_14	Silence!
E0021_12_048_a_15	(CAIN)! Get the Crystal.
E0021_12_048_a_16	Yes, sire.
E0021_12_048_a_17	(CAIN), please!
E0021_12_048_a_18	!?
E0021_12_048_a_19	(ROZA), no...
E0021_12_048_a_20	Oh? Is this woman important to you? Then I shall take her with me to raise the stakes.<P>\nUntil we meet again. Come, (CAIN)!
E0021_12_048_a_21	You won't be so lucky next time.
E0021_12_048_a_22	Wait...
E0021_12_048_a_23	Ugh...
E0021_12_048_a_24	Cure!
E0021_12_048_a_25	Feeling better?
