SPEAKER_01	???
N103_C00_035_03_01	Ma guarda, dei forestieri. Ci capita di rado di avere visitatori di questi tempi, con tutti i mostri che ci sono in giro.
N114_C02_035_02_01	Vorrei entrare nella Caverna dell'antoleon a est di Damcyan, dicono che è zeppa di tesori.<P>\nPeccato che solo i membri della famiglia reale possano accedervi!
N110_C01_035_01_01	Salve, sono uno studioso itinerante. Ero diretto a Fabul, che si trova a est di Damcyan, per alcune ricerche.<P>\nLungo il fiume sotterraneo, però, c'è un vecchio strano che non mi fa passare.
N999_C03_035_01_01	Placa la sete del deserto con la birra di Kaipo!
N105_C01_037_01_01	"Abbiamo trovato una ragazza di Baron che giaceva svenuta subito fuori dalla città.<P>\nLa poverina ha contratto la febbre gialla. Continua a delirare, ripetendo il nome ""(CECIL)"" all'infinito."
N105_C01_037_01_02	Allora sei tu il (CECIL) che chiama tanto quella ragazza! Prenditi cura di lei.
N104_C02_037_02_01	Per poter curare la febbre gialla, serve una pietra rara, la Luce del deserto.<P>\nÈ una gemma che si trova solo in una caverna abitata da un antoleon.
N104_C02_037_02_02	Per fortuna stai meglio. Sei rimasta qui solo per poco, ma cominciavo quasi a considerarti come una figlia. Torna quando vuoi!
P003_C00_037_03_01	...<P>\nMmh... (CECIL)...<P>\n(CECIL), non morire!
N999_C02_037_04_01	L'unica cura nota per la febbre gialla è una gemma particolare chiamata anche Luce del deserto.
E0011_00_136_a_01	Ma... possibile che... Sì, ho visto bene! Tu brandisci una Spada delle tenebre! Ti prego, devi aiutarmi!
E0011_00_136_a_02	Che succede?
E0011_00_136_a_03	Mia figlia Anna è stata plagiata da un malvagio bardo e l'ha seguito a Damcyan!<P>\nDobbiamo riportarla indietro. Percepisco un infausto presagio che aleggia sul castello!
E0011_00_136_a_04	Ma allora voi dovete essere il saggio (TELLA)!
E0011_00_136_a_05	Sì, sono io.<P>\nStavo andando io stesso da mia figlia, ma nel lago sotterraneo più avanti c'è un mostro gigante che mi blocca il cammino.<P>\nÈ un essere potentissimo, tanto che con la mia sola magia non riesco ad abbatterlo. Forse, però, con l'aiuto della tua Spada delle tenebre potremmo riuscirci!<P>\nOh, ma... Quella bambina è un'invocatrice! E avverto che ha un grande talento. Anche lei potrebbe dimostrarsi d'aiuto!
E0011_00_136_a_06	In effetti, anche noi dobbiamo raggiungere Damcyan.
E0011_00_136_a_07	Allora è deciso! Non c'è neanche un minuto da perdere! A Damcyan!
E0011_00_136_a_08	Il saggio (TELLA) si è unito al gruppo.
E0012_00_166_a_01	Bene, possiamo riposarci qui.
E0012_00_166_a_02	Questo circolo magico è protetto da una barriera che respinge i mostri.<P>\nQui si possono usare tende o padiglioni ed è persino possibile salvare il gioco.<P>\nOra riposiamoci nella mia tenda e prepariamoci per la dura battaglia che ci attende!
E0012_01_349_a_01	La piccola si è già addormentata... doveva essere esausta. Ma chi è questa bimba?
E0012_01_349_a_02	Un'invocatrice del Villaggio delle nebbie.
E0012_01_349_a_03	In lei c'è un grande potenziale. Con il giusto addestramento, oltre alle invocazioni potrebbe padroneggiare anche la magia.<P>\nGuarda che visino angelico... Mi ricorda tanto la mia Anna da piccola.
E0012_01_349_a_04	Anna è vostra figlia, giusto?
E0012_01_349_a_05	Sì, la mia unica bambina, fuggita a Damcyan con un bardo...<P>\nTutto perché ero contrario alla loro unione.
E0012_01_349_a_06	E tu, invece? Cosa ti spinge a Damcyan?
E0012_01_349_a_07	Una mia amica si è ammalata di febbre gialla a Kaipo.
E0012_01_349_a_08	Quindi ti serve la Luce del deserto... Anche voi dovete affrettarvi. Non sarà facile ottenerla.
E0012_01_349_a_09	E il mostro che ci sbarra la strada? Che creatura è?
E0012_01_349_a_10	Un'orrenda bestia con otto tentacoli giganti. Dobbiamo abbatterlo per poter raggiungere Damcyan e salvare Anna e la tua amica!<P>\nSpero che l'oscuro presagio che percepisco sia solo frutto della mia immaginazione...
E0012_02_166_a_01	Bene, si parte!
E0080_00_169_a_01	Da qui proseguiremo all'aperto. Il mostro si trova nella caverna successiva, al di sotto della cascata.<P>\nMeglio approfittare e usare una tenda in superficie per recuperare le forze!
E0013_00_170_a_01	Il mostro è qui sotto!
E0014_00_172_a_01	Eccolo, arriva!
E0014_00_172_a_02	State attenti, è un Octomammut!
E0014_00_172_b_01	Si vede che sei un Cavaliere delle tenebre!
E0014_00_172_b_02	I suoi movimenti si fanno più deboli!
E0014_01_172_a_01	Adesso potremo raggiungere Damcyan! L'uscita è al di là di questa cascata.
P001_C00_170_02_01	La corrente è troppo forte, non possiamo entrare!
P006_C00_136_02_01	Ma cosa state facendo qui? La caverna è infestata dai mostri!<P>\nÈ troppo pericoloso per dei ragazzi come voi. Tornatevene a Kaipo, forza!
E0016_00_041_a_01	Ma quella... Sì! È Anna!
E0016_00_041_a_02	Maledetto bardo! Anna è scappata per colpa tua!
E0016_00_041_a_03	?!
E0016_00_041_b_01	Come hai osato? Mia figlia...!
E0016_00_041_b_02	Si sbaglia!
E0016_00_041_b_03	Non accampare scuse!
E0016_00_041_b_04	Mi stia ad ascoltare, la prego!
E0016_00_041_b_05	Taci!
E0016_00_041_b_06	La supplico!
E0016_00_041_b_07	Ti farò provare il mio dolore... il dolore di Anna...
E0016_00_041_b_08	Le dico che Anna...
E0016_00_041_b_09	Basta così! Smettetela, tutti e due!
E0016_01_041_a_01	Oh, Anna! Sei ancora viva!
E0016_01_041_a_02	Papà... lui... (GILBART) in realtà è il principe di Damcyan.<P>\nEra venuto a Kaipo sotto le mentite spoglie di bardo per celare il suo rango.<P>\nPerdonami per essere fuggita così, ma... io amo davvero (GILBART).<P>\nStavo per tornare a Kaipo per implorare il tuo perdono, ma...
E0016_01_041_a_03	Abbiamo subito un attacco dalle Ali Rosse di Baron, guidate da un uomo di nome Golbez.
E0016_01_041_a_04	Che razza di persona è, questo Golbez?
E0016_01_041_a_05	Non lo so, indossava uno strano elmo nero... So solo che possiede una forza incredibile.
E0016_01_041_a_06	Ma perché le Ali Rosse vi hanno attaccato?
E0016_01_041_a_07	Per sottrarci il Cristallo. Non hanno risparmiato nessuno...<P>\nNeanche mio padre e mia madre... Neppure Anna, che mi ha riparato col suo corpo dalle frecce.
E0016_01_041_a_08	Anna... lo ami a tal punto?
E0016_01_041_a_09	Papà... perdonami...<P>\n(GILBART)... ti amo!
E0016_01_041_a_10	Anna!
E0016_01_041_a_11	Anna?! Anna!
E0016_01_041_a_12	Chi è questo Golbez?! Cosa sai di lui?
E0016_01_041_a_13	Pare sia giunto a Baron come nuovo comandante delle Ali Rosse. Le sta usando per rubare i Cristalli...
E0016_01_041_a_14	Smetti di piangere! Le lacrime non potranno riportare Anna in vita!<P>\nGolbez di Baron... Aspettami, verrò a vendicare mia figlia!
E0016_01_041_a_15	(TELLA), non potete andare da solo!
E0016_01_041_a_16	Non ho bisogno dell'aiuto di nessuno! Posso uccidere Golbez da solo!
E0016_01_041_a_17	Il saggio (TELLA) ha lasciato la squadra.
E0016_01_041_a_18	A-Anna...! Mia amata Anna...
E0016_01_041_a_19	Basta, piagnone!
E0016_01_041_a_20	I grandi non dovrebbero piangere!<P>\nAnch'io ho perso la mia mamma, ma non piango più.
E0016_01_041_a_21	(RYDIA)...
E0016_01_041_a_22	Hai detto bene... Non sono che un piagnone.<P>\nPer questo, resterò per sempre qui, accanto ad Anna! Ormai non mi importa più di nulla!
E0016_01_041_a_23	Non siete l'unico a soffrire, (GILBART). Credete che Anna sarebbe felice di vedervi sprecare così la vostra vita?<P>\nVi prego, riscuotetevi. Abbiamo bisogno del vostro aiuto.
E0016_01_041_a_24	E cosa potrei mai fare per voi?!
E0016_01_041_a_25	Lasciate che mi presenti. Il mio nome è (CECIL).<P>\nUna mia amica è a Kaipo, malata di febbre gialla. Dobbiamo procurarci a ogni costo la Luce del deserto.<P>\nMa non possiamo riuscirci senza il vostro aiuto.
E0016_01_041_a_26	La Luce del deserto...?
E0016_01_041_a_27	Proprio così. Ve ne supplico, aiutatemi a salvare (ROZA).
E0016_01_041_a_28	Questa ragazza ti è molto cara, non è vero? Nessuno dovrebbe mai perdere... la persona amata.
E0016_01_041_a_29	La Luce del deserto si forma dai fluidi che l'antoleon secerne quando depone le sue uova.<P>\nIl suo nido è in una caverna a est, ma si raggiunge solo attraversando le secche vicine alla costa.<P>\nQui nel castello c'è un eliscafo che possiamo usare per raggiungerla. Ci sarà utile anche per riportarvi a Kaipo.
E0016_01_041_a_30	Forza, sbrighiamoci!
E0016_01_041_a_31	Il principe (GILBART) si è unito alla squadra.
E0016_01_041_a_32	Addio... Anna!
N102_C02_041_06_01	Siamo gli unici sopravvissuti. Forse dovremmo ritirarci a Kaipo.<P>\nSe solo avessimo un eliscafo per passare sulle secche nel mare a ovest...
N102_C02_041_07_01	Avevo pensato che potremmo rifugiarci anche a Fabul.<P>\nMa la strada che passa per il Monte dei folletti è bloccata da uno spesso muro di ghiaccio.
N102_C02_042_01_01	I miei occhi... Non ci vedo più!<P>\nChi va là? Siete amici di Damcyan? Vi prego, non lasciate che mettano le mani sul nostro tesoro...
N102_C02_038_01_01	...
N102_C02_039_01_01	Hanno rubato... il Cristallo...!
N102_C02_039_02_01	Le aeronavi ci hanno bombardato... È stato orribile...
N102_C02_040_02_01	...
N102_C02_040_03_01	Le aeronavi ci hanno bombardato... È stato orribile...
N102_C02_040_01_01	I vasi curativi... al piano di sopra... presto...
E0017_00_177_a_01	Qui è dove l'antoleon depone le sue uova.
E0017_00_177_a_02	Aaah!
E0017_00_177_a_03	Non aver paura. Gli antoleon sono pacifici, non attaccano mai l'uomo.<P>\nPrenderò io la Luce del deserto.
E0017_00_177_a_04	Aaagh!
E0017_00_177_a_05	Andiamo, (RYDIA)!
E0017_01_177_a_01	Hai ottenuto la Luce del deserto.
E0017_01_177_a_02	Ma è assurdo! Perché l'antoleon ci ha attaccato?
E0017_01_177_a_03	Negli ultimi tempi, i mostri stanno diventando sempre più numerosi e anche le creature pacifiche si fanno aggressive.<P>\nContinuo a pensare che sia un presagio...
E0017_01_177_a_04	Ehi, sbrighiamoci a tornare da (ROZA)!
E0017_01_177_a_05	Giusto, andiamo!
E0019_00_178_a_01	(RYDIA), prova a lanciare l'incantesimo Fuoco.
E0019_00_178_a_02	...
E0019_00_178_a_03	(RYDIA)? Qualcosa non va?
E0019_00_178_a_04	So che ne sei capace.
E0019_00_178_a_05	Non voglio.
E0019_00_178_a_06	Eh?
E0019_00_178_a_07	Lo odio, il fuoco!
E0019_00_178_a_08	Ma certo... Il suo villaggio è stato distrutto dal fuoco di quell'Anello piros.
E0019_00_178_a_09	Ascolta, (RYDIA). Solo tu in questo momento hai il potere di sciogliere questo ghiaccio.
E0019_00_178_a_10	...
E0019_00_178_a_11	Se non riusciremo a proseguire e raggiungere Fabul, molte altre persone saranno condannate a soffrire.<P>\nTi prego, abbi coraggio!
E0019_00_178_a_12	(Bisogna... avere coraggio...)
E0019_00_178_a_13	Forza, (RYDIA)!
E0019_00_178_a_14	Puoi farcela!
E0019_00_178_a_15	...
E0019_00_178_a_16	...
E0019_00_178_a_17	Fuoco!
E0019_00_178_a_18	(RYDIA) ha imparato l'incantesimo Fuoco.
E0019_00_178_a_19	Straordinario, (RYDIA)!
E0019_00_178_a_20	Eh eh...!
E0019_00_178_a_21	Grazie, (RYDIA).
E0019_00_178_a_22	(RYDIA)...
N999_C06_178_02_01	La strada è bloccata da un muro di ghiaccio.
E0020_00_180_a_01	Ma che sta succedendo?
E0020_00_180_a_02	Quelle vesti... È un monaco di Fabul!
E0020_00_180_a_03	Yah-ah!
E0020_00_180_a_04	Yah-ah!
E0020_01_180_a_01	Non ce la farà da solo!
E0020_01_180_a_02	Aiutiamolo!
E0020_01_180_b_01	È ORA DI SCOPPIARE!
E0020_02_180_a_01	Vi sono debitore, mi avete salvato da un grande pericolo.<P>\nIl mio nome è (YANG) e sono il capo monaco di Fabul.<P>\nIo e i miei uomini eravamo qui per allenarci, quando siamo stati attaccati da un'orda di mostri.<P>\nGli altri sono stati tutti annientati. I migliori monaci di Fabul, uccisi così...
E0020_02_180_a_02	È proprio a Fabul che siamo diretti.
E0020_02_180_a_03	Un uomo di nome Golbez sta usando le truppe di Baron per impadronirsi di tutti i Cristalli.
E0020_02_180_a_04	Questo significa che mirerà anche al Cristallo del Vento custodito a Fabul!
E0020_02_180_a_05	Sicuramente. Il Cristallo di Damcyan è già caduto nelle sue mani.
E0020_02_180_a_06	Fabul sarà il suo prossimo obiettivo.
E0020_02_180_a_07	Ma è terribile! Tutti i miei monaci sono stati eliminati!<P>\nAl castello sono rimasti solo novizi. Di fronte a un attacco saremmo impotenti!
E0020_02_180_a_08	Immagino che anche i mostri di prima siano stati inviati da Golbez.
E0020_02_180_a_09	Voleva tenerci impegnati qui perché Fabul restasse sguarnita!
E0020_02_180_a_10	Se è così, Golbez si starà già dirigendo al castello!<P>\nNon preoccuparti, ti aiuteremo. Presto, raggiungiamo Fabul.
E0020_02_180_a_11	Non potrei mai permettervi di rischiare la vita...
E0020_02_180_a_12	Questa è anche la nostra battaglia!
E0020_02_180_a_13	Io sono il Principe di Damcyan.
E0020_02_180_a_14	E io e (ROZA) veniamo proprio da Baron. Mentre questa bimba... ha perso tutto in un attacco che io stesso ho guidato per ordine del Re.
E0020_02_180_a_15	...
E0020_02_180_a_16	Capisco. Anche voi avete motivo di combattere...<P>\nAllora vi sarò grato se vorrete assistermi nella battaglia.
E0020_02_180_a_17	Naturalmente! Forza, andiamo a Fabul!
E0020_02_180_a_18	Fabul si trova a est di questa montagna. Avanti, affrettiamoci!
E0020_02_180_a_19	Il monaco (YANG) si è unito alla squadra.
E0021_00_047_a_01	Sei tornato, (YANG).
E0021_00_047_a_02	Vostra Maestà! Un uomo chiamato Golbez sta muovendo le truppe di Baron alla conquista del nostro Cristallo!
E0021_00_047_a_03	Come puoi esserne sicuro?
E0021_00_047_a_04	Queste persone sono venute per avvisarci.
E0021_00_047_a_05	Chi siete, forestieri?
E0021_00_047_a_06	Non c'è tempo di spiegare. Presto! Le difese del castello devono essere rafforzate!
E0021_00_047_a_07	Perché dovrei credere alle parole di uno dei Cavalieri delle tenebre di Baron?
E0021_00_047_a_08	Maestà! Posso garantire della loro buona fede. Mi hanno salvato quando mi trovavo in pericolo mortale...
E0021_00_047_a_09	Non possiamo perdere altro tempo!
E0021_00_047_a_10	Fate presto, vi prego!
E0021_00_047_a_11	È un onore rivedervi, Maestà.
E0021_00_047_a_12	Principe (GILBART)!
E0021_00_047_a_13	Anche Damcyan è stata da poco depredata del suo Cristallo da Baron!<P>\nHo perduto i miei genitori... e la mia amata. Volete forse che la stessa tragedia si consumi qui una seconda volta?
E0021_00_047_a_14	Perdonatemi se ho dubitato di voi! Tuttavia, i nostri monaci sono stati decimati...<P>\nPossiamo contare sul vostro aiuto?
E0021_00_047_a_15	Capisco, è chiedere molto. Cosa sarà di noi...?
E0021_00_047_a_16	Il Principe e il Cavaliere sono combattenti straordinari, Maestà! Permettete che mi accompagnino in prima linea!
E0021_00_047_a_17	Detto da te, (YANG), è un grande elogio. Ci affidiamo a voi!<P>\nLe ragazze potranno invece occuparsi del servizio di soccorso.
E0021_00_047_a_18	Sì, Vostra Maestà.
E0021_00_047_a_19	Siamo nelle vostre mani!
E0021_00_047_a_20	Signorsì!
E0021_00_047_a_21	Andiamo, messer (CECIL)!
E0021_00_047_a_22	(CECIL)!
E0021_00_047_a_23	Fai attenzione...
E0021_00_047_a_24	Anche tu... (RYDIA), prenditi cura di (ROZA)!
E0021_01_044_a_01	Arrivano!
E0021_01_044_a_02	Respingeteli!
E0021_02_044_a_01	Sono le Ali Rosse!
E0021_02_044_a_02	Di questo passo saremo sconfitti!
E0021_02_044_a_03	Per il momento ripieghiamo all'interno del castello!
E0021_03_045_a_01	Perdonatemi! Vi ho coinvolto in una battaglia senza speranza!
E0021_03_045_a_02	Te l'ho detto, questa battaglia è anche nostra! E non è ancora persa!
E0021_03_045_a_03	A-Arrivano!
E0021_04_045_a_01	Maledizione! Arretriamo!
E0021_05_046_a_01	Ma qui sopra c'è la sala del trono! Se non li fermiamo...
E0021_05_046_a_02	Non preoccupatevi. Il Re si è già messo al sicuro con le donne e i bambini! Il nostro compito è di attirare il nemico...
E0021_05_046_a_03	E schiacciarlo!
E0021_06_046_a_01	Via di qui!
E0021_06_046_a_02	Maledizione!
E0021_07_047_a_01	La porta è sbarrata! Dobbiamo difendere questa postazione!
E0021_07_047_a_02	E il Cristallo?
E0021_07_047_a_03	È nella sala al piano superiore!
E0021_07_047_a_04	La porta è stata aperta!
E0021_07_047_a_05	Ma cosa fai?!
E0021_07_047_a_06	È u-uno di quei mostri!
E0021_09_047_a_01	Non finiscono mai! Non abbiamo scelta! Ripieghiamo nella Sala del Cristallo!
E0021_09_047_a_02	Aargh!
E0021_09_047_a_03	(GILBART)!
E0021_11_048_a_01	Da quanto tempo...
E0021_11_048_a_02	(CAIN)! Sei sano e salvo!
E0021_11_048_a_03	Già.
E0021_11_048_a_04	Parleremo dopo! Dobbiamo combattere!
E0021_11_048_a_05	Ma certo, sono qui per questo.<P>\nIl mio avversario, però... sei tu, (CECIL)!
E0021_11_048_a_06	(CAIN)?! Ma che...
E0021_11_048_a_07	Gli altri non mi interessano. Sarà un duello uno contro uno!
E0021_11_048_a_08	Fermati!
E0021_11_048_a_09	In guardia!
E0021_11_048_b_01	Ma perché?! (CAIN)!
E0021_11_048_b_02	Risparmia il fiato!
E0021_11_048_b_03	Si può sapere che ti è successo?
E0021_11_048_b_04	Silenzio! Sta' zitto!
E0021_11_048_b_05	(CECIL)! Ecco il colpo di grazia!
E0021_12_048_a_01	Non dirmi che... anche tu sei agli ordini di Golbez?!
E0021_12_048_a_02	E ora, porrò fine alle tue sofferenze!
E0021_12_048_a_03	Non farlo!
E0021_12_048_a_04	Fermo!
E0021_12_048_a_05	(ROZA)!
E0021_12_048_a_06	(CAIN), anche tu...!
E0021_12_048_a_07	U-Urgh...! No...! Non guardarmi!
E0021_12_048_a_08	Perché esiti, (CAIN)?
E0021_12_048_a_09	Golbez!
E0021_12_048_a_10	E così, maledetto... tu sei Golbez!
E0021_12_048_a_11	E tu (CECIL). Finalmente ci conosciamo... ed è già ora di dirti addio!
E0021_12_048_a_12	(CECIL)!
E0021_12_048_a_13	Non te lo permetterò!
E0021_12_048_a_14	Non ho tempo per nullità come voi!
E0021_12_048_a_15	Basta giocare, (CAIN). Va' a prendere il Cristallo.
E0021_12_048_a_16	Sissignore!
E0021_12_048_a_17	Fermati, (CAIN)!
E0021_12_048_a_18	!
E0021_12_048_a_19	Sta' indietro, (ROZA)...!
E0021_12_048_a_20	Questa donna è così importante per te? Allora dovrò prenderla in custodia.<P>\nSarà la mia garanzia che ci rivedremo di nuovo, (CECIL). Non vedo l'ora.<P>\nAndiamo, (CAIN)!
E0021_12_048_a_21	Per stavolta l'hai scampata, (CECIL)!
E0021_12_048_a_22	Aspet... ta!
E0021_12_048_a_23	Argh...
E0021_12_048_a_24	Energia!
E0021_12_048_a_25	Va meglio?
E0021_12_048_a_26	Ti ringrazio, (RYDIA).<P>\nIo sto bene, ma (ROZA) è stata rapita...
E0021_12_048_a_27	Non sono riuscito a proteggere il Cristallo...
E0021_12_048_a_28	(ROZA)...!
E0021_12_048_a_29	Forza, tiratevi su! Sono sicura che (ROZA) sta bene. Andiamo ad aiutarla, e riprendiamoci anche i Cristalli nel mentre!
E0021_12_048_a_30	Hai ragione!
E0021_12_048_a_31	Messer (CECIL)! Ora tocca a noi prestarvi assistenza! Pensiamo a curare le ferite del corpo, poi decideremo un piano di salvataggio.
E0021_12_048_a_32	Grazie.
E0022_00_049_a_01	Maestro (YANG), grazie per i vostri sforzi! Ora pensate a riposarvi.
E0022_00_049_a_02	Dobbiamo andare a salvare (ROZA)! Ma come?
E0022_00_049_a_03	Per fronteggiare Golbez, bisognerebbe avere un'aeronave, ma Baron è l'unico regno a disporne.
E0022_00_049_a_04	E non c'è alcun modo per introdursi a Baron?
E0022_00_049_a_05	Le truppe principali di Baron sono le Ali Rosse, quindi la flotta navale del regno è relativamente debole. Potremmo tentare via mare.
E0022_00_049_a_06	Ma così ci servirà una nave.
E0022_00_049_a_07	Domattina chiederò al Re di concedercene una.<P>\nSua Maestà sarà lieto di ripagarvi per il vostro aiuto.
E0022_00_049_a_08	Grazie, (YANG).
E0022_00_049_a_09	E quel Dragone chi era?
E0022_00_049_a_10	Si chiama (CAIN). Era un mio caro amico...<P>\nAvevamo giurato di disertare Baron insieme, ma ora non so cosa gli sia accaduto.
E0022_00_049_a_11	Capisco...
E0022_00_049_a_12	Ad ogni modo, faremmo meglio a riposare.
E0022_00_049_a_13	...
E0022_01_056_a_01	Capisco. Farò preparare immediatamente una nave. (YANG), tu va' con loro e assistili.<P>\nÈ il minimo che possiamo fare per sdebitarci con voi, (CECIL). Non posso credere che quei farabutti siano giunti persino a rapire (ROZA).<P>\nPrendete questa spada. In tempi antichi, fu portata qui a Fabul da un Cavaliere delle tenebre.<P>\nAccettatela come pegno della mia gratitudine per aver combattuto in difesa di Fabul. Spero che vi aiuti a sconfiggere Golbez.<P>\nRicordate però che il potere oscuro di una spada delle tenebre non riuscirà mai a prevalere sul male.
E0022_01_056_a_02	Hai ricevuto la Nekrosys!
E0022_01_056_a_03	Completati i preparativi, raggiungete il porto a est. Troverete la nave ad attendervi.
E0022_01_056_a_04	Se tutti i Cristalli finissero nelle mani di Golbez, il mondo cadrebbe in una crisi senza precedenti. Contiamo su di voi!
E0023_00_331_a_01	Tesoro! Cerca di fare attenzione, mi raccomando!
E0023_00_331_a_02	Certo!
E0023_00_331_a_03	E anche voi, (CECIL). Tenete duro!
E0023_00_331_a_04	Non si preoccupi, signora!
E0023_00_331_a_05	Conto su di te per proteggere Fabul in mia assenza!
E0023_00_331_a_06	Lascia fare a me!
E0023_00_331_a_07	Tu sei (CECIL), giusto? Ho sentito parecchio parlare di tutto quello che hai fatto per noi!<P>\nMettiti pure comodo! Non ci metteremo molto ad arrivare a Baron!<P>\nBene, è ora di salpare!
E0023_00_331_a_08	Ehi, ciurmaglia! Levate le ancore!
E0023_00_331_a_09	Signorsì!
E0023_02_332_a_01	Una volta arrivati a Baron, cos'hai intenzione di fare?
E0023_02_332_a_02	Dobbiamo parlare con (CID), l'ingegnere aeronavale del Re.<P>\nLa sua esperienza ci sarà di grande aiuto.
E0023_02_332_a_03	Speriamo solo che stia bene.
E0023_02_332_a_04	...
E0023_02_332_a_05	Hai freddo? Stai tremando!
E0023_02_332_a_06	No... non è nulla...
E0023_04_332_a_01	Che succede?
E0023_06_332_a_01	Non può essere!
E0023_06_332_a_02	Ma allora esiste davvero!
E0023_06_332_a_03	Il re dell'oceano!
E0023_06_332_a_04	È proprio lui...
E0023_06_332_a_05	Sì! È Leviatano!
E0023_08_332_a_01	Ciurma! Non fatevi prendere dal panico! Dobbiamo cercare di aggirarlo!
E0023_08_332_a_02	Aaah!
E0023_08_332_a_03	(RYDIA)!
E0023_08_332_a_04	(RYDIA)! (YANG)!
E0023_08_332_a_05	Argh!
E0023_08_332_a_06	(GILBART)!
E0023_10_344_a_01	...<P>\nUgh...
E0023_10_344_a_02	Dove mi trovo?
E0023_10_344_a_03	(RYDIA)!
E0023_10_344_a_04	(GILBART)!
E0023_10_344_a_05	(YANG)!
E0023_10_344_a_06	Sono... solo?
E0111_00_053_a_01	Cosa? Mio marito è nell'Inframondo?
E0111_00_053_a_02	Ma tu pensa, io qui da sola e lui in giro a spassarsela...<P>\nNo, non sto piangendo... mi è solo entrata della polvere in un occhio.
E0111_00_053_a_03	Prendete, picchiate in testa quel disgraziato con questa da parte mia!
E0111_00_053_a_04	Hai ricevuto la Padella dell'amore.
E0113_00_053_a_01	Grazie mille per tutto. Prendete questo. Non è molto, ma forse potrebbe servirvi.
E0113_00_053_a_02	Hai ricevuto il Coltello da cucina.
E0113_00_053_a_03	Ditegli che non si deve preoccupare per me! Piuttosto, che si rimetta presto e ritorni a combattere!
E0132_00_055_a_01	Volete vedere come ballo?
E0132_00_055_a_02	Ma che antipatici!
E0132_00_055_a_03	Ma che...!
E0132_00_055_a_04	Yaah!
E0132_00_055_a_05	Yaah!
E0132_00_055_a_06	Yaah!
N011_C02_044_01_01	Maestro (YANG)! Siete tornato! Sua Maestà desidera vedervi.
N011_C02_044_01_02	Proteggeremo il castello con le nostre stesse vite!
N011_C02_044_01_03	Benvenuto, messere!
N011_C02_044_01_04	Uscire adesso è pericoloso! Fareste meglio a riposare.
N011_C02_045_01_01	Le truppe principali sono state annientate? Ma è impossibile!
N011_C02_045_01_02	Se solo fossimo più forti...
N011_C02_045_01_03	Tra i marinai girano strane voci. Parlano dell'ira del dio dei mari...
N011_C02_045_01_04	Siete sano e salvo!
N011_C02_046_01_01	Bentornato, maestro (YANG)!
N011_C02_046_01_02	(CECIL), grazie per il vostro aiuto! Ora andate pure alla locanda a riposarvi.
N011_C02_046_01_03	Negli ultimi tempi sono naufragati parecchi vascelli, ma le cause restano ancora sconosciute. Siate cauti nel vostro viaggio!
N011_C02_046_01_04	Vedo che siete sani e salvi!
N104_C01_047_02_01	Sua Maestà riposa nelle sue stanze. Ha riportato ferite durante l'attacco.
N011_C02_052_03_01	Golbez... dovrà... pagarla...
N011_C02_052_02_01	Come può Baron avere tra le sue truppe persino dei mostri?
N117_C01_052_01_01	Questa è l'infermeria della squadra di soccorso.
N117_C01_052_01_02	Se solo la mia magia fosse potente come quella della signorina (ROZA)...
N103_C00_053_01_01	Bentornato, caro!
P008_C00_053_02_01	Questa è mia moglie. Cara, ti presento messer (CECIL). Lui e i suoi compagni mi hanno salvato la vita.
N103_C00_053_01_02	Allora devo ringraziarvi!<P>\nMa tesoro, sicuro di poter stare qui a bighellonare?
N103_C00_053_01_03	Tesoro! Sei sano e salvo!
P008_C00_053_02_02	Sì, grazie ai nostri amici. Hanno salvato me e Fabul.
N103_C00_053_01_04	Vi siamo davvero debitori.
P008_C00_053_02_03	Tu, piuttosto, stai bene?
N103_C00_053_01_05	Ma certo! La moglie del capo monaco non si fa mica mettere paura così!<P>\nI soldati di Baron sono arrivati anche qui, ma gliele ho suonate per bene con la mia padella!
N103_C00_053_01_06	Che? Mio marito? Ma cosa state dicendo?<P>\nLui non potrebbe mai morire così! Non lui...!
N011_C02_054_01_01	Ho sentito che avete subito un attacco sul Monte dei folletti! Siete ferito?
N011_C02_054_01_02	Se solo avessimo almeno un'aeronave, potremmo lanciare una controffensiva!
N011_C02_054_01_03	Fate attenzione!
N011_C02_054_03_01	No, non stavo dormendo! Stavo solo... meditando!
N102_C01_055_03_01	Maestro (YANG), com'è andato l'allenamento?
N102_C01_055_03_02	È stato un attacco tremendo.
N103_C00_055_02_01	Finché resteremo all'interno del castello, saremo al sicuro! I monaci ci proteggeranno.
N103_C00_055_02_02	Meno male che la città di Fabul è tutta all'interno delle mura del castello, altrimenti a quest'ora non avremmo un tetto sulla testa.
N106_C01_055_01_01	Maestro (YANG)! Sconfiggete presto i cattivi con i vostri famosi calci volanti!
N106_C01_055_01_02	Uaaattà!<P>\nVoglio cominciare anch'io ad allenarmi!
N006_C01_056_01_01	Che situazione terribile! Dobbiamo rinserrare le fila e rafforzare le difese!<P>\nNon preoccupatevi per me. Pensate a riposarvi, piuttosto.
N105_C01_056_02_01	Queste sono le stanze di Sua Maestà.
N105_C01_056_02_02	Anche Sua Maestà ai suoi tempi fu un valente monaco. Non c'è ragione di preoccuparsi!
P001_C00_056_01_01	Ah, se potessi dormire in un letto come quello di Sua Maestà!
E0024_00_058_a_01	Tu! Cos'altro vuoi da noi?
E0024_00_058_a_02	Mi chiamo (CECIL). Ero il comandante delle truppe aeree.<P>\nPerdonatemi, non ho avuto il coraggio di ribellarmi agli ordini del mio Re...
